username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	341146	100575
adamelis	564947	208343
addys	0	0
adria	669663	167102
adrianamg	0	0
aleyda	4356749	181983
alicia	15413254	907775
alida	0	0
alina	52968328	3089085
amarilys	0	0
amarrero	68913371	3068077
ambar	204987562	12072600
amorgado	0	0
ana.laura	8403056	472371
anagloria	155304054	16092615
anamayra	0	0
ananidia	153735419	8773682
anapilar	0	0
anaraime	75541242	8204524
angelica	0	0
ankumu	22963146	2769797
annerys	0	0
antonio	0	0
aracelys	133027820	15988541
ariadna	0	0
arismary	0	0
arletys	0	0
armando	121907357	5054850
arnaldo	0	0
arodriguez	112080767	318736
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	27001000	1575266
b.peon	0	0
barbara	0	0
belar	116863361	7185417
belkis	72751237	2948089
berta	0	0
biorkys	12603899	1134897
blanca	0	0
bmazon	0	0
bobrador	0	0
campos	110338855	3874174
carmen	1388861293	14749238
carmen.fdez	0	0
carmenevelyn	92848823	4456978
cary	1604981	264880
celeste	0	0
charly	0	0
chavely	0	0
csanchez	238081418	8230411
cvarela	0	0
dailen	0	0
dainik	0	0
dalia	509	351
dalila	43275915	1969496
danay	50712760	1225863
danayd	35153660	5582757
dayamim	0	0
dayanira	63695802	1763462
daylin	0	0
dbcruz	0	0
deneb	312068715	2506924
denys	0	0
dergis	162252418	10642488
dgmitjams	309116601	5511682
dhernandez	0	0
diadelis	47019145	6576625
dianalay	0	0
dianapr	9714045	686008
dorian	0	0
dulce	0	0
dunia	108362487	7946974
dunia.glez	116395660	8248003
e.suarez	0	0
ealcolea	81855848	5681696
eileen	27401423	12034566
elenalaviellez	25872211	3059271
elsanchez	6682704	17172
elva	9830508	305468
epelaez	0	0
eperez	0	0
erich	168990773	33665391
estrella	0	0
evelyn	154933269	2410143
evelyn.mayo	0	0
fabien	56010415	4662200
faselis	73541811	4332907
fausto	0	0
gabriel	0	0
gilberto	202393613	2600626
giset	0	0
gretel	0	0
grethel	18538167	736285
hendrik	0	0
heredia	181879	61085
herminio	140838292	6778043
humberto	0	0
idalis	0	0
ileanagr	60219846	3655779
ileanasl	0	0
ileanat	10401558	893591
imanuel	40971483	2384079
isac	33949632	3602904
ismaray	0	0
ismary	0	0
ivan.castellanos	53441822	5322722
ivonne	0	0
ivonnerv	79799833	6399750
jacome	0	0
jacque	0	0
janette	43980153	1787265
javi.lopez	0	0
jcarrillo	2575058558	18816165
jcasamayor	16726987	2395788
jessica	144898795	12387711
jfalcon	3015562139	42503449
jorge	474811366	24242964
jpuñales	307067480	7506462
jrodriguez	0	0
jvr	0	0
karenriera	0	0
kenia	24645835	2234136
ksantos	0	0
laura.rivas	78907769	10225424
lazaro	0	0
lazaro.pina	266697606	13019648
lbcubas	2443468	221847
leandy	267556601	9170718
leanie	0	0
leonardo	0	0
leyla	0	0
lgarcia	171867215	10071450
liana	0	0
liena	458835750	11333420
liliana	71814555	4853498
liris	4356861	432858
lisandra	275045291	39542179
lisette	248684432	3475586
lisi	0	0
lissy	0	0
lmaria	0	0
loida	0	0
lorena	137547313	12723927
luis	39958146	2295202
madai	187044043	15765850
magda	0	0
manresa	51177069	1300145
manuel	0	0
mariam	0	0
marieladp	154807849	2498215
marilyn	0	0
mario	369064571	51704849
marlenin	0	0
marthah	0	0
maydelin	498781	197682
maydelin.ds	0	0
mayelin	313491347	1087682
mayelis	0	0
maylen	65901211	3025318
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	0	0
mercedes	0	0
merleneg	185373492	9345203
meylin	0	0
mhcollazo	52476618	1209750
miriam	261289095	5330255
mirta	312415012	2159232
mirza	934919	99445
mylene	431322	66147
naisy	17490270	1107149
natacha	13312349	1033380
nestor	2198185	344590
nieves	0	0
niovis	0	0
noaris	141328648	8225349
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	477906176	20868317
olguita	22471948	1540630
olivia	0	0
orisel	0	0
orlando	20215305	870714
osmar	0	0
oxana	0	0
piqueras	0	0
pmando	0	0
rafadiaz	154182613	3114772
raidel	0	0
raisi	11585365	989135
rancol	172667479	31403386
raul	0	0
raulc	0	0
rcaballero	0	0
regla	0	0
rene	348835	135919
reynaldo	523598250	690918
rfuentes	0	0
rizene	0	0
roberto	93224281	221349682
rodolfo	73698499	2259144
rodrigo	0	0
rosa	9499361	540939
roseli	0	0
rquintanilla	0	0
rromero	0	0
salon6	0	0
sarah	0	0
seprot	0	0
servidores	121675291	768439
sheila	0	0
silvita	0	0
sistemas	0	0
sonia	0	0
susel	92975342	14906140
tamara.glez	0	0
urbano	175078026	9945339
veronica	181356	51402
violeta	64158559	12314545
virgilio	6875142	23654
vladimir	0	0
wendy	88651270	5751868
xiomara	353602	64990
yadica	147575824	9725003
yadiley	17869553	1299368
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	3446428	128609
yamila	33621897	1726582
yamilacv	96935062	4684999
yamilaloli	1169575	229182
yania	14015578	600235
yanisel	0	0
yarmas	98065966	977012
yborjas	0	0
yelenies	22792423	3060688
yency	0	0
ygonzalez	291140416	23451461
ygordo	754810	129063
ygutierrez	2270231	208991
yisel	0	0
ylima	130497065	7133602
yolaine	46382581	3061439
yperez	52084412	3234697
yudith	58116333	12455355
yuliet	0	0
yumara	0	0
yumy	0	0
yunier	149161140	8169748
yusmari	141724581	15596054
zenia	135752476	6191656
zulema	5356292	155926
