username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	0	0
addys	150316275	7018080
adria	423610	141234
adrianamg	897760400	42423468
aleyda	155482419	1835192
alicia	35839730	877850
alida	101724502	7270177
alina	719247	172802
amarilys	0	0
amarrero	77514768	1845238
ambar	0	0
amorgado	8632851359	735864074
ana.laura	0	0
anagloria	108179353	8861276
anamayra	0	0
ananidia	30754616	2083943
anapilar	46175013	5270009
anaraime	0	0
angelica	45614756	2591768
ankumu	0	0
annerys	0	0
antonio	0	0
aracelys	134559485	42527924
ariadna	0	0
arismary	0	0
arletys	112575319	13795737
armando	101538994	5520231
arnaldo	0	0
arodriguez	114619843	18377725
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	0	0
b.peon	0	0
barbara	0	0
belar	0	0
belkis	50496491	2562827
berta	0	0
biorkys	98335990	8086366
blanca	0	0
bmazon	0	0
bobrador	0	0
campos	0	0
carmen	577890791	22451226
carmen.fdez	43431909	3378124
carmenevelyn	92343930	12930514
cary	21810368	877430
celeste	0	0
charly	143252656	1949384
chavely	0	0
csanchez	274907252	9626953
cvarela	0	0
dailen	0	0
dainik	0	0
dalia	8038636	578484
dalila	34261404	2152515
danay	8002077	445207
danayd	0	0
dayamim	91734437	2909194
dayanira	12528158	546445
daylin	509	351
dbcruz	0	0
deneb	304713637	9878807
denys	152016417	5288893
dergis	0	0
dgmitjams	0	0
dhernandez	0	0
diadelis	0	0
dianalay	0	0
dianapr	46647935	2203300
dorian	0	0
dulce	0	0
dunia	121888135	6928927
dunia.glez	0	0
e.suarez	4979345	973433
ealcolea	310958617	3660867
eileen	0	0
elenalaviellez	17929698	1463967
elsanchez	410854	113531
elva	0	0
epelaez	0	0
eperez	0	0
erich	165557496	5472681
estrella	0	0
evelyn	22277704	1960939
evelyn.mayo	0	0
fabien	0	0
faselis	9771937	935995
fausto	25622991	2497663
gabriel	0	0
gilberto	241680004	4170105
giset	0	0
gretel	9130263	254182
grethel	40955193	2294489
hendrik	0	0
heredia	0	0
herminio	0	0
humberto	0	0
idalis	0	0
ileanagr	152004	43455
ileanasl	0	0
ileanat	0	0
imanuel	1301875	245941
isac	0	0
ismaray	4207910	214249
ismary	0	0
ivan.castellanos	0	0
ivonne	110697737	4420451
ivonnerv	105547188	2896166
jacome	0	0
jacque	0	0
janette	0	0
javi.lopez	1019115295	6034910
jcarrillo	24010381	5580973
jcasamayor	0	0
jessica	0	0
jfalcon	1709586721	26136761
jorge	0	0
jpuñales	512574361	11771058
jrodriguez	0	0
jvr	100592103	8395815
karenriera	0	0
kenia	0	0
ksantos	0	0
laura.rivas	94961852	7966349
lazaro	0	0
lazaro.pina	258141791	13813512
lbcubas	0	0
leandy	0	0
leanie	0	0
leonardo	0	0
leyla	15164538	1127341
lgarcia	0	0
liana	15991861	1071270
liena	25043800	3762819
liliana	0	0
liris	309857206	1672653
lisandra	227860943	3764606
lisette	20686499	293891108
lisi	0	0
lissy	0	0
lmaria	0	0
loida	6738213	204112
lorena	709414164	10362728
luis	87370423	5341479
madai	0	0
magda	0	0
manresa	8175879	454113
manuel	0	0
mariam	151716162	15130542
marieladp	0	0
marilyn	6228452	117834
mario	0	0
marlenin	0	0
marthah	83773646	3953001
maydelin	1540663	324870
maydelin.ds	0	0
mayelin	0	0
mayelis	0	0
maylen	19939054	1232716
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	0	0
mercedes	0	0
merleneg	18242205	1436651
meylin	0	0
mhcollazo	0	0
miriam	60296297	3771722
mirta	312027391	2557295
mirza	0	0
mylene	0	0
naisy	0	0
natacha	6585234	677073
nestor	0	0
nieves	158598682	11547330
niovis	0	0
noaris	5077446	438927
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	263652057	14089795
olguita	158553469	6783859
olivia	0	0
orisel	0	0
orlando	3809218	180002
osmar	3659914	351505
oxana	0	0
piqueras	0	0
pmando	0	0
rafadiaz	0	0
raidel	0	0
raisi	23141250	1622006
rancol	188085424	30333314
raul	173763100	5935164
raulc	0	0
rcaballero	0	0
regla	41491227	3884171
rene	436965	133259
reynaldo	42826104	3711255
rfuentes	0	0
rizene	0	0
roberto	0	0
rodolfo	89294751	3193670
rodrigo	0	0
rosa	64589194	2822986
roseli	0	0
rquintanilla	0	0
rromero	0	0
salon6	0	0
sarah	0	0
seprot	0	0
servidores	51454037	757947
sheila	0	0
silvita	0	0
sistemas	0	0
sonia	0	0
susel	8166181	1292245
tamara.glez	0	0
urbano	31636553	1913864
veronica	11200931	2313634
violeta	188848875	10314470
virgilio	0	0
vladimir	0	0
wendy	0	0
xiomara	0	0
yadica	0	0
yadiley	0	0
yadira	0	0
yahimara	307728059	6872585
yailin	0	0
yalina	0	0
yamila	166636823	6441686
yamilacv	0	0
yamilaloli	1946648	218609
yania	0	0
yanisel	0	0
yarmas	6244975	159265
yborjas	2480466	478603
yelenies	139482668	3403897
yency	0	0
ygonzalez	218884902	10254564
ygordo	0	0
ygutierrez	2805788	520519
yisel	0	0
ylima	150118027	7171672
yolaine	0	0
yperez	309865441	4727494
yudith	0	0
yuliet	0	0
yumara	0	0
yumy	130409136	11634072
yunier	0	0
yusmari	146000535	11347110
zenia	69920900	5070144
zulema	90354150	3611818
