username	received(byte)	sent(byte)
luis	26848536	1914273
00-SUBDIRECTORES	0	0
amorgado	0	0
arodriguez	152335285	5775363
carmen	1381015800	14693623
dianalay	0	0
dulce	0	0
ivan.castellanos	0	0
jacome	0	0
jcarrillo	18404609995	13295142
jfalcon	0	0
jorge	42022526	1457172
liana	2545948	255035
lorena	1299956367	31713365
nod32	0	0
olga	708207763	25907413
reynaldo	2238636824	13654471
servidores	117616746	792514
sistemas	775	156
bmazon	0	0
diadelis	39214434	7206483
jpuñales	55834976	2274805
rodrigo	0	0
yumy	0	0
00-Especialistas	0	0
adalberto	202431404	12369714
adamelis	0	0
adria	0	0
alicia	42152509	4309204
alina	1947067	356493
ambar	108390830	6962336
ana.laura	42291203	3166349
anagloria	0	0
ananidia	0	0
anapilar	0	0
anaraime	0	0
angelica	0	0
annerys	0	0
arismary	0	0
arletys	0	0
armando	116962731	4179531
arnaldo	0	0
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	47172903	2503007
b.peon	0	0
belar	224928036	12812461
belkis	0	0
berta	0	0
blanca	0	0
bobrador	0	0
campos	143628046	8053437
carmen.fdez	0	0
cary	0	0
csanchez	160351809	6071921
dailen	0	0
dalia	0	0
danayd	0	0
dayamim	0	0
dayanira	0	0
daylin	0	0
deneb	36332462	2444127
dergis	86382367	6541340
dgmitjams	0	0
dhernandez	0	0
dianapr	196457723	3534302
dorian	0	0
dunia	0	0
dunia.glez	31083413	2408326
ealcolea	0	0
eileen	134315697	11934449
elenalaviellez	1080293	157083
eloina	0	0
elsanchez	52170920	1305059
elva	0	0
epelaez	0	0
eperez	53514666	5377286
erich	94471786	5109173
estrella	0	0
evelyn.mayo	0	0
fabien	0	0
gabriel	0	0
gilberto	219174666	3099453
gretel	0	0
grethel	0	0
hendrik	0	0
heredia	20189227	1246765
herminio	56066556	6467027
humberto	0	0
idalis	0	0
ileanagr	261322	45495
ileanat	0	0
imanuel	13266583	198905
isac	86091619	3768040
ivonne	52115546	3852539
ivonnerv	0	0
jacque	273478295	4089489
janette	0	0
jcasamayor	0	0
jrodriguez	270241410	3718249
jvr	116375428	8129465
kenia	0	0
laura.rivas	450772	114716
lazaro.pina	0	0
lbcubas	3677033	409332
leandy	0	0
leanie	0	0
leonardo	79244658	2601785
leyla	0	0
lgarcia	97234822	12325816
liliana	0	0
liris	0	0
lisandra	311233566	3339258
lisette	27834138	2825429
lisi	0	0
lissy	0	0
lmaria	0	0
loida	0	0
madai	0	0
magda	114169077	14253374
manresa	0	0
manuel	0	0
mariam	86001585	7624080
marilyn	0	0
marlenin	0	0
maydelin	20181787	325678
maydelin.ds	0	0
mayelin	0	0
mayelis	0	0
maylen	23001873	1490746
mayra	0	0
mbravo	0	0
mcreyes	106946123	3932146
melba	447808	69650
merleneg	53539664	2401275
meylin	0	0
mhcollazo	55203951	2804838
mirta	0	0
mirza	340	351
naisy	6248312	137904
natacha	0	0
nieves	135777904	13530422
noaris	3696241	402573
ocastro	0	0
olguita	0	0
olivia	0	0
orisel	0	0
orlando	4513498	191355
osmar	135519805	2545903
oxana	0	0
pmando	0	0
raisi	160429402	5749188
rancol	0	0
raul	0	0
raulc	0	0
rcaballero	0	0
regla	0	0
rene	1640301	163308
rfuentes	0	0
rizene	0	0
roberto	305919187	6653753
rosa	106129861	1817050
roseli	0	0
rquintanilla	0	0
rromero	0	0
sarah	0	0
sheila	0	0
silvita	0	0
sonia	0	0
susel	166343925	8574257
tamara.glez	0	0
urbano	0	0
veronica	14729702	1787356
vladimir	0	0
wendy	3052097	334910
yadiley	0	0
yahimara	306564327	8016982
yailin	0	0
yalina	0	0
yamila	30644068	2303665
yamilacv	0	0
yamilaloli	0	0
yania	0	0
yanisel	0	0
yarmas	27933838	1514128
yborjas	61238645	1185110
yelenies	0	0
ygonzalez	299465147	15114809
ygordo	23311505	197445
ygutierrez	0	0
yisel	0	0
yolaine	0	0
yperez	0	0
yumara	340	351
zenia	91550528	2453712
zulema	0	0
adrianamg	0	0
00-JDpto	0	0
alida	0	0
anamayra	0	0
biorkys	3516335	260204
celeste	0	0
cvarela	0	0
dainik	0	0
danay	11275525	336216
e.suarez	5495520	477761
fausto	69433729	2502857
giset	0	0
ismary	0	0
liena	5329154	1083679
mario	0	0
miriam	58117079	1459699
mylene	2279973	155355
niovis	340	351
violeta	72496798	7663450
yadira	0	0
aracelys	124488695	25501085
seprot	0	0
00-Tecnicos	0	0
aalfonso	0	0
aaronvega	0	0
addys	0	0
aleyda	136756143	6162703
amarilys	0	0
amarrero	0	0
ankumu	0	0
ariadna	153277794	4046947
barbara	0	0
carmenevelyn	61462470	6800922
charly	0	0
chavely	0	0
dbcruz	0	0
denys	0	0
evelyn	135048437	9090634
faselis	0	0
ileanasl	2764593	66215
ismaray	25519806	2370382
javi.lopez	1680772129	21845549
jessica	125979868	13986392
karenriera	0	0
ksantos	0	0
lazaro	0	0
marieladp	0	0
marthah	0	0
mercedes	0	0
nestor	0	0
oisis	0	0
piqueras	31260867	4342095
rafadiaz	153915538	3408790
raidel	0	0
rodolfo	117755	49020
salon6	0	0
virgilio	0	0
xiomara	48603351	4571973
yadica	136442229	8910220
yency	0	0
ylima	0	0
yudith	0	0
yuliet	0	0
yunier	153076017	4216704
yusmari	84459763	6261973
obriel	0	0
