username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	1094784	296689
adamelis	519981	270918
addys	143400764	13899718
adria	2129738	267636
adrianamg	0	0
aleyda	0	0
alicia	2168979	228569
alida	0	0
alina	2128230	313164
amarilys	0	0
amarrero	0	0
ambar	0	0
amorgado	4727585914	29218047
ana.laura	12411226	1666833
anagloria	70531057	8425103
anamayra	0	0
ananidia	121264405	10116338
anapilar	11107498	477622
anaraime	303278403	11311132
angelica	0	0
ankumu	5080411	1015437
annerys	0	0
antonio	0	0
aracelys	47320272	4809485
ariadna	37782561	3866691
arismary	0	0
arletys	0	0
armando	13000635	6543450
arnaldo	0	0
arodriguez	509521938	507504
atorrella	0	0
avossirini	0	0
aymara	306205497	8403601
ayme	40837001	1183527
b.peon	0	0
barbara	0	0
belar	0	0
belkis	32074679	906736
berta	27752989	279540
biorkys	0	0
blanca	1616816	224728
bmazon	0	0
bobrador	0	0
campos	0	0
carmen	1650820597	20332157
carmen.fdez	0	0
carmenevelyn	117993515	7018475
cary	20612085	3155234
celeste	71865080	30603951
charly	0	0
chavely	0	0
csanchez	135904414	5046680
cvarela	0	0
dailen	33583993	1865209
dainik	176609885	19755582
dalia	0	0
dalila	35439880	1003650
danay	167331576	5322459
danayd	0	0
dayamim	298935328	15693179
dayanira	170930700	13594331
daylin	0	0
dbcruz	0	0
deneb	0	0
denys	0	0
dergis	0	0
dgmitjams	0	0
dhernandez	0	0
diadelis	112238742	15518538
dianalay	0	0
dianapr	0	0
dorian	0	0
dulce	0	0
dunia	90176076	7419980
dunia.glez	58174203	4100840
e.suarez	0	0
ealcolea	314259257	369191
eileen	0	0
elenalaviellez	30218462	1368515
elsanchez	0	0
elva	38009917	3169137
epelaez	0	0
eperez	268744373	10570766
erich	35038229	1368449
estrella	0	0
evelyn	149651272	554893
evelyn.mayo	0	0
fabien	113401	15335
faselis	121885619	3190649
fausto	25544652	4726093
gabriel	0	0
gilberto	0	0
giset	0	0
gretel	0	0
grethel	0	0
hendrik	0	0
heredia	0	0
herminio	19946845	1084697
humberto	0	0
idalis	1690089	65413
ileanagr	215520	52310
ileanasl	5049182	198339
ileanat	5178674	647264
imanuel	649644	208553
isac	0	0
ismaray	0	0
ismary	0	0
ivan.castellanos	0	0
ivonne	0	0
ivonnerv	0	0
jacome	0	0
jacque	0	0
janette	0	0
javi.lopez	640075817	10979769
jcarrillo	1181068939	21219784
jcasamayor	298467297	16134301
jessica	149933792	7386616
jfalcon	0	0
jorge	213819929	4553723
jpuñales	302958440	11618573
jrodriguez	0	0
jvr	147019682	6236004
karenriera	0	0
kenia	5994089	453334
ksantos	0	0
laura.rivas	83799802	7642623
lazaro	0	0
lazaro.pina	145455276	7691603
lbcubas	1059711	174934
leandy	0	0
leanie	0	0
leonardo	0	0
leyla	61741528	5470907
lgarcia	144284863	11317053
liana	0	0
liena	278055567	5973053
liliana	0	0
liris	239701095	917636
lisandra	297385235	17219179
lisette	100051510	10025943
lisi	298107652	16475623
lissy	0	0
lmaria	0	0
loida	0	0
lorena	54368424	14091028
luis	142515638	9991886
madai	0	0
magda	0	0
manresa	5646912	805084
manuel	0	0
mariam	0	0
marieladp	0	0
marilyn	0	0
mario	142423261	11871738
marlenin	0	0
marthah	74771041	2412869
maydelin	981538	362666
maydelin.ds	0	0
mayelin	312352982	2268516
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	293562648	21033388
mercedes	0	0
merleneg	0	0
meylin	0	0
mhcollazo	30094432	2423025
miriam	42230292	1976299
mirta	0	0
mirza	0	0
mylene	0	0
naisy	0	0
natacha	0	0
nestor	0	0
nieves	0	0
niovis	0	0
noaris	0	0
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	73365720	8497460
olguita	11051027	1470034
olivia	0	0
orisel	0	0
orlando	10224164	224333
osmar	0	0
oxana	0	0
piqueras	0	0
pmando	0	0
rafadiaz	154330545	2997813
raidel	0	0
raisi	0	0
rancol	0	0
raul	0	0
raulc	0	0
rcaballero	0	0
regla	189479372	10136431
rene	5012508	274633
reynaldo	368539993	2330066
rfuentes	0	0
rizene	0	0
roberto	195654893	1236305
rodolfo	0	0
rodrigo	102875491	5363416
rosa	0	0
roseli	0	0
rquintanilla	0	0
rromero	295329469	19304715
salon6	0	0
sarah	0	0
seprot	0	0
servidores	98820964	767808
sheila	0	0
silvita	0	0
sistemas	0	0
sonia	0	0
susel	37163454	7815581
tamara.glez	0	0
urbano	0	0
veronica	0	0
violeta	0	0
virgilio	0	0
vladimir	0	0
wendy	0	0
xiomara	32740446	1976830
yadica	0	0
yadiley	4021831	523983
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	0	0
yamila	221178615	5438417
yamilacv	24662706	1551309
yamilaloli	0	0
yania	0	0
yanisel	0	0
yarmas	543831	112485
yborjas	13115240	514803
yelenies	0	0
yency	0	0
ygonzalez	99936898	5768137
ygordo	0	0
ygutierrez	1423536	66122
yisel	0	0
ylima	151360857	5936214
yolaine	87027005	7405725
yperez	229002525	16397530
yudith	96176850	14705110
yuliet	0	0
yumara	0	0
yumy	0	0
yunier	150639849	6646978
yusmari	0	0
zenia	122641201	9172897
zulema	0	0
