username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	37929080	2116462
addys	135832893	9636612
adria	352080	138615
adrianamg	0	0
aleyda	149707521	7596985
alicia	0	0
alina	50398958	3687644
amarilys	0	0
ambar	298602008	16026549
ana.laura	19696838	2530829
anagloria	72488519	8044279
anamayra	0	0
ananidia	7835478	1282673
anapilar	0	0
angelica	0	0
ankumu	145847145	4001337
annerys	0	0
antonio	2906963	277572
aracelys	51676407	9824139
ariadna	151808814	5519923
arismary	248163167	13370785
arletys	15964774	351798
armando	72290251	2247382
arnaldo	82944780	1094415
arodriguez	42394480	2284280
atorrella	0	0
avossirini	0	0
aymara	288355220	26229627
ayme	19431566	313097
b.peon	0	0
barbara	0	0
belar	77522823	10946183
belkis	22528516	1136432
berta	0	0
biorkys	0	0
blanca	256690	69439
bmazon	169833385	12188066
bobrador	0	0
camila	0	0
camilav	0	0
campos	0	0
canfux	142050901	15254418
carmen	1101830326	37670293
carmen.fdez	13963652	1162246
carmenevelyn	27919991	598311
cary	16302229	2699180
celeste	44366268	8100695
chavely	0	0
csanchez	226815082	11144676
cvarela	352386	94381
dailen	0	0
dalia	28696722	2452877
dalila	153126578	4213610
danay	38708148	1574344
danayd	0	0
dayamim	0	0
dayanira	8251884	1017764
daylin	0	0
dbcruz	15022576	362855
deneb	135893117	9623666
denys	189236	27262
dergis	0	0
dhernandez	53499760	4817719
diadelis	0	0
dianalay	325678220	22780737
dianapr	57440001	2956850
directora	0	0
dorian	0	0
dulce	0	0
dunia	91170583	6361559
dunia.glez	27179423	425356
e.suarez	7573272	1706050
ealcolea	0	0
eileen	111213639	8182263
elva	0	0
epelaez	0	0
eperez	0	0
erich	47453723	3210028
evelyn	0	0
evelyn.mayo	0	0
fabien	87477413	7203277
faselis	150329114	7009843
fausto	170685021	871474
francis	79180013	980948
frank.tb	83647557	13832145
gilberto	277968166	2486352
giset	98193164	3662488
gretel	0	0
grethel	0	0
hendrik	186750	9917
hendrikr	0	0
heredia	228230226	5976873
humberto	0	0
idalis	0	0
ileanagr	0	0
ileanasl	100167299	1577767
ileanat	624528	60461
imanuel	0	0
isac	0	0
ismaray	153395595	3892340
ismary	0	0
ivan.castellanos	0	0
ivonne	20683632	3023558
ivonnerv	77963270	3465198
jacome	0	0
jacque	0	0
janette	0	0
jasiel	47257298	3149466
javi.lopez	2541702911	7363953
jcarrillo	0	0
jcasamayor	0	0
jfalcon	2026772623	56215558
jorge	269399746	12723865
jpuñales	181601532	4598665
jvr	259123029	29002140
karenriera	135223670	22078440
kenia	44727019	1089705
ksantos	0	0
laura.rivas	101415128	10840183
lazaro	0	0
lazaro.pina	295703533	18870383
lbcubas	0	0
leandy	0	0
leanie	85897413	8465984
lenier	0	0
leonardo	310103990	4502853
leyla	220436756	18944249
lgarcia	207157653	12844366
liana	33964461	1243211
liena	7622718	385727
liliana	71502217	6184630
liris	276024956	1391845
lisette	280679591	3713757
lisi	23077476	684272
lissy	0	0
llilian	0	0
lmaria	0	0
loida	61352520	230648
lorena	6047651463	7723537
luis	82725581	5736622
madai	290525866	15211307
magda	0	0
manresa	156423354	6709586
manuel	0	0
mariam	76790820	10037650
marieladp	0	0
marilyn	43461433	2041692
mario	336682825	22037162
marlenin	0	0
marlon	50325365	1780587
marthah	0	0
maydelin	121562814	9638963
maydelin.ds	0	0
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	0	0
melissa	145978441	11328696
mercedes	0	0
merleneg	241607617	12764199
mfumero	87587171	4415268
mhcollazo	108978671	2736350
miriam	0	0
mirta	311743186	2855097
mirza	0	0
mylene	1774275	163028
naisy	306104681	8498605
natacha	60654226	1079974
nestor	0	0
nieves	104244868	12362666
niovis	0	0
noaris	14679019	1194499
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	10391430	2464026
olga	24961	3166
olguita	0	0
orisel	0	0
orlando	0	0
orlandos	0	0
oxana	0	0
piqueras	13323796	1770214
pmando	0	0
racarreras	0	0
rachel	21074926	179425
rafadiaz	155513162	1815865
raidel	47023985	1542459
raisi	38973487	3552092
rancol	0	0
raul	7259300	652491
raulc	0	0
regla	0	0
rene	761316	113441
rfuentes	88548096	11049879
roberto	48080049	1288314
rodolfo	44013627	2080705
rodrigo	0	0
rosa	43849949	2583784
roseli	64193608	7935167
rquintanilla	2603434523	52781324
rromero	0	0
salon6	0	0
sarah	0	0
segurmatica	3615634	5914
seprot	0	0
servidores	100629242	3390462
silvita	0	0
sistemas	0	0
somja	34433720	2851284
sonia	0	0
susel	185690639	15291940
tamara.glez	0	0
torresvinent	100884346	6387697
urbano	91497246	7238059
veronica	0	0
violeta	139246944	8302699
virgilio	0	0
vladimir	0	0
wendy	0	0
xiomara	0	0
yadica	19751187	1061752
yadiley	1429551	256419
yadira	126731314	7629822
yahimara	0	0
yailin	0	0
yalina	0	0
yamila	265533653	15241201
yamilacv	0	0
yamilaloli	607263	69015
yanisel	199918568	7993366
yarmas	29165207	577364
yborjas	0	0
yelenies	0	0
yency	112572847	3817052
ygonzalez	292265678	22362024
ygordo	14799513	299127
ygutierrez	24008722	903044
yisel	0	0
ylima	146222262	9201911
yolaine	199005461	11672368
yperez	0	0
yudith	144672484	12659819
yuliet	118262549	6000493
yumara	0	0
yumy	171364345	19658082
yunier	97168879	12949810
yusmari	145320910	12006905
zenia	25360310	3378062
zulema	0	0
meylin	292614370	22023197
