username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	0	0
addys	288455648	26153417
adria	73329016	2928197
adrianamg	0	0
aleyda	0	0
alicia	0	0
alina	20617085	1661166
amarilys	0	0
amarrero	0	0
ambar	70637573	5415918
ana.laura	11962239	1424299
anagloria	0	0
anamayra	0	0
ananidia	10243846	1274113
anapilar	0	0
angelica	0	0
ankumu	0	0
annerys	0	0
antonio	0	0
aracelys	110382277	12408143
ariadna	120641714	4586961
arismary	0	0
arletys	0	0
armando	20017950	1733853
arnaldo	0	0
arodriguez	97233210	333948
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	50199493	3375612
b.peon	0	0
barbara	0	0
belar	118033701	10196677
belkis	19840578	849854
berta	168760973	14716966
biorkys	118869	69116
blanca	0	0
bmazon	0	0
bobrador	0	0
camila	471801	92313
campos	0	0
canfux	145583095	11703882
carmen	399753507	14305343
carmen.fdez	0	0
carmenevelyn	0	0
cary	696971	207394
celeste	55895359	18114625
chavely	0	0
csanchez	248193289	8541920
cvarela	1372716	152984
dailen	86316491	7707399
dainik	0	0
dalia	1997197	209291
dalila	0	0
danay	0	0
danayd	0	0
dayamim	29807286	4395949
dayanira	23969886	1486932
daylin	0	0
dbcruz	148273417	5795294
deneb	0	0
denys	0	0
dergis	103166093	5962358
dhernandez	9223004	1040385
diadelis	101696988	6788820
dianalay	118491053	12167909
dianapr	10520247	166435
directora	0	0
dorian	0	0
dulce	0	0
dunia	303081115	11529882
dunia.glez	0	0
e.suarez	52230972	3024250
ealcolea	100444252	964891
eileen	616642	191927
elva	0	0
epelaez	20684392	2698139
eperez	4706926	172206
erich	0	0
evelyn	0	0
evelyn.mayo	25264043	6756859
fabien	8822959	580299
faselis	15344209	1355845
fausto	784420719	1030068
francis	0	0
frank.tb	110586995	11028392
gilberto	309818538	4773223
giset	0	0
gretel	1328974	110390
grethel	493765	170677
hendrik	29448596	1158880
hendrikr	0	0
heredia	18302248	2017562
humberto	0	0
idalis	0	0
ileanagr	30731	7763
ileanasl	151837796	5484288
ileanat	16775028	2232605
imanuel	0	0
isac	53435705	5982626
ismaray	147103958	10217561
ismary	2580652	341111
ivan.castellanos	0	0
ivonne	42508143	4267676
ivonnerv	0	0
jacome	0	0
jacque	0	0
janette	28272924	3453203
jasiel	139842767	8736894
javi.lopez	0	0
jcarrillo	38377	1039
jcasamayor	0	0
jfalcon	2339216480	28617122
jorge	258692397	22454571
jpuñales	134771876	5810122
jvr	214347552	10079083
karenriera	82753104	5238966
kenia	0	0
ksantos	0	0
laura.rivas	54413412	3294584
lazaro	7315740	573902
lazaro.pina	260406908	15303219
lbcubas	5740485	458035
leandy	0	0
leanie	83336935	4421797
lenier	0	0
leonardo	69323864	1447908
leyla	50463113	5345808
lgarcia	0	0
liana	13029541	1186416
liena	11951277	1655238
liliana	284208592	18142902
liris	0	0
lisette	0	0
lisi	128054885	7979469
lissy	0	0
llilian	0	0
lmaria	0	0
loida	1029968	202909
lorena	0	0
luis	169721046	12633777
madai	127085901	12231979
magda	0	0
manresa	0	0
manuel	19507897	2597365
mariam	67515953	6664857
marieladp	0	0
marilyn	0	0
mario	193921700	15230452
marlenin	291663669	14644140
marlon	0	0
marthah	154162842	3134037
maydelin	61259790	7027088
maydelin.ds	112862397	3814442
mayelin	108230373	2858612
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	103331473	8637406
melissa	143790602	13498034
mercedes	0	0
merleneg	65928243	3859686
meylin	275506342	20664718
mfumero	341365235	6901081
mhcollazo	38606747	214360
miriam	0	0
mirta	0	0
mirza	0	0
mylene	128526	9814
naisy	0	0
natacha	0	0
nestor	12279570	1132862
nieves	215256909	19377884
niovis	423811	88630
noaris	151317917	5445864
nod32	0	0
obriel	15937120	943978
ocastro	0	0
oisis	0	0
olga	0	0
olguita	1259085	143366
orisel	0	0
orlando	1710479	84602
oxana	0	0
piqueras	14546909	3370403
pmando	0	0
rachel	0	0
rafadiaz	154926951	2389540
raidel	47976750	4956264
raisi	62909936	2312169
rancol	73941946	6910209
raul	70518417	1732197
raulc	0	0
rcaballero	0	0
regla	0	0
rene	43830706	564026
rfuentes	244930691	14518684
rizene	0	0
roberto	89717947	1518937
rodolfo	0	0
rodrigo	0	0
rosa	523134095	1214715
roseli	212818609	10626339
rquintanilla	1214851219	14681571
rromero	0	0
salon6	0	0
sarah	1507975	107755
seprot	0	0
servidores	103171604	208104
silvita	0	0
sistemas	0	0
somja	204479319	6490792
sonia	0	0
susel	142536728	5496627
tamara.glez	0	0
torresvinent	153974382	3345555
urbano	0	0
veronica	0	0
violeta	0	0
virgilio	0	0
vladimir	0	0
wendy	57542309	4321484
xiomara	0	0
yadica	0	0
yadiley	30753581	7162713
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	158172556	5041593
yamila	50449994	4000816
yamilacv	12816677	443118
yamilaloli	0	0
yanisel	0	0
yarmas	27969661	1293471
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	299251244	15322576
ygordo	0	0
ygutierrez	85993678	3529311
yisel	24730285	320454
ylima	0	0
yolaine	172387935	7732580
yperez	1478883	261568
yudith	80053206	9679324
yuliet	0	0
yumara	0	0
yumy	158386570	13920101
yunier	128672465	8368843
yusmari	151982036	5359986
zenia	301784254	12796549
zulema	19852771	1239293
orlandos	0	0
camilav	18120196	805492
racarreras	0	0
