username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	12593986	855292
addys	151933264	5360781
adria	3215691	438306
adrianamg	925903392	42974748
aleyda	0	0
alicia	162938	20480
alida	12363146	213051
alina	744762	366045
amarilys	0	0
amarrero	0	0
ambar	86608316	7181240
amorgado	0	0
ana.laura	0	0
anagloria	0	0
anamayra	15404463	1063251
ananidia	0	0
anapilar	0	0
anaraime	30262441	1978995
angelica	0	0
ankumu	23689637	2517321
annerys	0	0
aracelys	0	0
ariadna	0	0
arismary	208198914	11653008
arletys	83734113	17295441
armando	57997345	2932375
arnaldo	0	0
arodriguez	102633938	18540886
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	0	0
b.peon	0	0
barbara	0	0
belar	83818177	9245120
belkis	127179414	5610084
berta	0	0
biorkys	5600416	1200773
blanca	0	0
bmazon	0	0
bobrador	0	0
campos	0	0
carmen	354751953	22420197
carmen.fdez	0	0
carmenevelyn	101400858	55909570
cary	0	0
celeste	0	0
charly	0	0
chavely	0	0
csanchez	127174921	5990952
cvarela	0	0
dailen	42421457	2754756
dainik	90211252	8019827
dalia	0	0
danay	50103711	1375481
danayd	0	0
dayamim	0	0
dayanira	130139334	13176251
daylin	0	0
dbcruz	0	0
deneb	355797	102483
denys	0	0
dergis	0	0
dgmitjams	0	0
dhernandez	109916144	8216302
diadelis	22080111	4228390
dianalay	0	0
dianapr	0	0
dorian	86934121	5652412
dulce	0	0
dunia	88421154	4410055
dunia.glez	0	0
e.suarez	6201818	1868898
ealcolea	311419259	3166273
eileen	0	0
elenalaviellez	0	0
elsanchez	2161451	118267
elva	0	0
epelaez	0	0
eperez	111408351	11268043
erich	12900863	591000
estrella	0	0
evelyn	155455254	1879340
evelyn.mayo	912855521	1925680
fabien	0	0
faselis	16124208	673663
fausto	229627558	2866498
gabriel	0	0
gilberto	0	0
giset	0	0
gretel	0	0
grethel	0	0
hendrik	0	0
heredia	0	0
herminio	43315747	2969156
humberto	0	0
idalis	0	0
ileanagr	0	0
ileanasl	0	0
ileanat	0	0
imanuel	74989752	3357390
isac	82562596	7390199
ismaray	7332365	481557
ismary	0	0
ivan.castellanos	0	0
ivonne	0	0
ivonnerv	0	0
jacome	19214879	2236935
jacque	0	0
janette	0	0
javi.lopez	0	0
jcarrillo	5009223352	17369883
jcasamayor	0	0
jessica	0	0
jfalcon	0	0
jorge	331374360	8874336
jpuñales	0	0
jrodriguez	311725684	2894587
jvr	213266105	18167390
karenriera	0	0
kenia	33835425	1548645
ksantos	0	0
laura.rivas	465345	96868
lazaro	144750612	7773706
lazaro.pina	0	0
lbcubas	12972163	1024009
leandy	0	0
leanie	0	0
leonardo	10683595	176799
leyla	0	0
lgarcia	103899598	6760867
liana	964884	151996
liena	35468545	4155126
liliana	0	0
liris	313593688	1008305
lisandra	0	0
lisette	70318520	4924092
lisi	0	0
lissy	0	0
lmaria	58685380	2687662
loida	0	0
lorena	814050025	10647777
luis	103450365	6268380
madai	0	0
magda	0	0
manresa	0	0
manuel	0	0
mariam	142263686	11659446
marieladp	0	0
marilyn	0	0
mario	0	0
marlenin	0	0
marthah	22014852	1154236
maydelin	4379733	521929
maydelin.ds	0	0
mayelin	0	0
mayelis	10274977	266983
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	25836157	2489801
mercedes	0	0
merleneg	0	0
meylin	0	0
mhcollazo	34128634	2048041
miriam	0	0
mirta	0	0
mirza	0	0
mylene	0	0
naisy	472655	133936
natacha	0	0
nestor	0	0
nieves	178756795	13570655
niovis	158437	51815
noaris	9784856	235984
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	595752238	24044830
olguita	20282627	957270
olivia	0	0
orisel	0	0
orlando	9943457	449848
osmar	153176701	1207021
oxana	0	0
piqueras	13507529	2718646
pmando	0	0
rafadiaz	0	0
raidel	0	0
raisi	13094332	1466055
rancol	177696299	9885578
raul	0	0
raulc	0	0
rcaballero	0	0
regla	85820622	3290767
rene	0	0
reynaldo	787218223	6678822
rfuentes	0	0
rizene	0	0
roberto	311368211	3267535
rodolfo	0	0
rodrigo	0	0
rosa	39386082	2057339
roseli	0	0
rquintanilla	284792461	29815921
rromero	302622923	11990841
salon6	0	0
sarah	0	0
seprot	0	0
servidores	81209671	775063
sheila	0	0
silvita	0	0
sistemas	0	0
sonia	0	0
susel	30302096	998740
tamara.glez	0	0
urbano	0	0
veronica	215668	39255
violeta	29846019	2719305
virgilio	0	0
vladimir	0	0
wendy	38877037	2935019
xiomara	46584266	1623768
yadica	33626341	1245430
yadiley	0	0
yadira	0	0
yahimara	83095037	4324503
yailin	0	0
yalina	509	351
yamila	383321	177657
yamilacv	0	0
yamilaloli	0	0
yania	0	0
yanisel	14188204	2094701
yarmas	0	0
yborjas	26102193	1029114
yelenies	0	0
yency	0	0
ygonzalez	165026970	4260913
ygordo	9577927	719845
ygutierrez	2139141	302319
yisel	0	0
ylima	151758091	5592931
yolaine	0	0
yperez	270918931	18955556
yudith	145314592	11986100
yuliet	0	0
yumara	3285092	309403
yumy	169065823	15684011
yunier	0	0
yusmari	0	0
zenia	0	0
zulema	0	0
antonio	0	0
