username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	113504060	7441610
addys	146936639	10410673
adria	1584695	333465
adrianamg	298268420	16305979
aleyda	300445	60986
alicia	2609028	135089
alida	346379201	5571883
alina	41144786	2548167
amarilys	0	0
amarrero	59010897	1274337
ambar	71394843	5351541
amorgado	0	0
ana.laura	16419125	2546503
anagloria	0	0
anamayra	63742377	3982295
ananidia	43965838	4902464
anapilar	0	0
anaraime	169231986	11392228
angelica	0	0
ankumu	0	0
annerys	0	0
antonio	0	0
aracelys	85083313	113963184
ariadna	0	0
arismary	277327596	14942604
arletys	0	0
armando	47114817	3594937
arnaldo	0	0
arodriguez	94370140	302490
atorrella	76471910	1335041
avossirini	0	0
aymara	0	0
ayme	33244977	840921
b.peon	0	0
barbara	0	0
belar	251303355	20551737
belkis	40206611	736330
berta	0	0
biorkys	54842754	3974304
blanca	668681	118398
bmazon	0	0
bobrador	0	0
campos	0	0
carmen	177626433	17116786
carmen.fdez	0	0
carmenevelyn	15189875	855513
cary	22490127	746082
celeste	0	0
charly	0	0
chavely	0	0
csanchez	0	0
cvarela	100965486	7843540
dailen	0	0
dainik	135687173	18542454
dalia	1724290	139191
dalila	6685790	17102
danay	134752919	5062544
danayd	0	0
dayamim	87827373	5086236
dayanira	60756051	27143130
daylin	0	0
dbcruz	0	0
deneb	0	0
denys	0	0
dergis	12755937	1923252
dgmitjams	46947690	3848951
dhernandez	0	0
diadelis	0	0
dianalay	0	0
dianapr	109365934	3842257
dorian	0	0
dulce	0	0
dunia	86807173	5764709
dunia.glez	0	0
e.suarez	12384667	2727930
ealcolea	0	0
eileen	293134686	21451921
elenalaviellez	2231597	220770
elsanchez	0	0
elva	176233904	6314860
epelaez	0	0
eperez	0	0
erich	130894289	10422546
estrella	0	0
evelyn	130269946	747391
evelyn.mayo	0	0
fabien	0	0
faselis	103159427	6541060
fausto	0	0
gabriel	0	0
gilberto	265648551	3949597
giset	128271886	17669993
gretel	0	0
grethel	0	0
hendrik	0	0
heredia	4662674	823589
herminio	0	0
humberto	18111792	578062
idalis	0	0
ileanagr	0	0
ileanasl	7641042	172086
ileanat	0	0
imanuel	0	0
isac	0	0
ismaray	0	0
ismary	17919696	483090
ivan.castellanos	0	0
ivonne	0	0
ivonnerv	20580313	2326970
jacome	201966231	4305766
jacque	0	0
janette	0	0
javi.lopez	562719241	12364595
jcarrillo	798567043	9323820
jcasamayor	0	0
jessica	145842325	11504701
jfalcon	0	0
jorge	375830927	9814661
jpuñales	305323515	9256224
jrodriguez	312580195	1997002
jvr	10662796	455610
karenriera	0	0
kenia	16286636	1210354
ksantos	0	0
laura.rivas	205851049	13378269
lazaro	0	0
lazaro.pina	238069696	13116862
lbcubas	0	0
leandy	289457585	25115469
leanie	0	0
leonardo	0	0
leyla	45716401	3717068
lgarcia	142044630	8704194
liana	529275	80349
liena	45293745	3804540
liliana	0	0
liris	9246965	245274
lisandra	297472058	17104697
lisette	85839989	6864605
lisi	249590824	13149322
lissy	0	0
lmaria	0	0
loida	52243049	224680
lorena	1510338275	20279649
luis	10525708	456693
madai	286652958	27919967
magda	92580109	8180525
manresa	28877487	1005287
manuel	0	0
mariam	46920822	5501599
marieladp	0	0
marilyn	0	0
mario	137398761	10202257
marlenin	0	0
marthah	0	0
maydelin	4902137	1246253
maydelin.ds	0	0
mayelin	0	0
mayelis	368390	26290
maylen	0	0
mayra	0	0
mbravo	42825264	1031057
mcreyes	0	0
melba	8756403	113709
mercedes	0	0
merleneg	3745724	222256
meylin	0	0
mhcollazo	0	0
miriam	109281549	1156238
mirta	0	0
mirza	19676658	266378
mylene	7063822	221363
naisy	6639632	305219
natacha	0	0
nestor	0	0
nieves	197654814	12436221
niovis	0	0
noaris	36551665	4211031
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	15598176	4669996
olguita	81078426	16221020
olivia	81078426	16221020
orisel	0	0
orlando	4268493	106589
osmar	0	0
oxana	0	0
piqueras	27577657	3352485
pmando	0	0
rafadiaz	153782546	3553595
raidel	0	0
raisi	61297476	3042237
rancol	0	0
raul	0	0
raulc	174221929	3608136
rcaballero	0	0
regla	0	0
rene	1632026	308841
reynaldo	496761886	2806078
rfuentes	0	0
rizene	0	0
roberto	36094832	278489425
rodolfo	0	0
rodrigo	266715793	20077708
rosa	15740461	1026160
roseli	0	0
rquintanilla	2891686552	25625110
rromero	0	0
salon6	0	0
sarah	0	0
seprot	0	0
servidores	95684966	765790
sheila	0	0
silvita	0	0
sistemas	0	0
sonia	0	0
susel	42555123	5771187
tamara.glez	26423047	1688652
urbano	0	0
veronica	0	0
violeta	250131259	16923915
virgilio	0	0
vladimir	0	0
wendy	0	0
xiomara	59876868	1116730
yadica	145065709	12263791
yadiley	91024813	1812199
yadira	0	0
yahimara	626845	90796
yailin	0	0
yalina	9292838	238796
yamila	215668963	10788628
yamilacv	0	0
yamilaloli	0	0
yania	7777512	196785
yanisel	0	0
yarmas	0	0
yborjas	21154471	488106
yelenies	0	0
yency	0	0
ygonzalez	44133271	2671063
ygordo	7119562	86959
ygutierrez	701180	58425
yisel	0	0
ylima	51824738	4647040
yolaine	66616319	3812709
yperez	290494217	24118206
yudith	98491214	17065041
yuliet	0	0
yumara	0	0
yumy	81705769	14709157
yunier	153205879	4092631
yusmari	0	0
zenia	26253566	1633537
zulema	3096642	188120
