username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	50907214	5162506
addys	97094226	6095400
adria	494661	224891
adrianamg	280339787	11487175
aleyda	228783	53165
alicia	0	0
alida	18156798	848501
alina	0	0
amarilys	0	0
amarrero	0	0
ambar	16298938	1148573
amorgado	241563334	4244101
ana.laura	0	0
anagloria	152168945	11896712
anamayra	92162825	5331165
ananidia	0	0
anapilar	0	0
anaraime	91445605	6127347
angelica	400993	24050
ankumu	34506070	963557
annerys	17076888	524378
antonio	0	0
aracelys	259034453	13999689
ariadna	509	351
arismary	0	0
arletys	0	0
armando	11778001	733514
arnaldo	0	0
arodriguez	90579172	322428
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	87729880	4497237
b.peon	0	0
barbara	0	0
belar	94961658	21212133
belkis	63323052	2244815
berta	0	0
biorkys	25683685	1210925
blanca	462383	137151
bmazon	0	0
bobrador	0	0
campos	55724260	4164089
carmen	190643481	18343500
carmen.fdez	12938217	1041675
carmenevelyn	153261863	4029484
cary	15026490	96733
celeste	0	0
charly	0	0
chavely	0	0
csanchez	289742261	11889082
cvarela	60316280	4024767
dailen	0	0
dainik	0	0
dalia	57614651	2303237
dalila	0	0
danay	59139953	1310456
danayd	0	0
dayamim	0	0
dayanira	1208127	167260
daylin	0	0
dbcruz	0	0
deneb	2924533	217991
denys	151856462	5458656
dergis	0	0
dgmitjams	0	0
dhernandez	0	0
diadelis	30710189	3380063
dianalay	0	0
dianapr	0	0
dorian	0	0
dulce	18781414	798563
dunia	117155031	6293109
dunia.glez	0	0
e.suarez	14405443	197263
ealcolea	13267298	598531
eileen	180710609	22884557
elenalaviellez	0	0
elsanchez	0	0
elva	9575660	431111
epelaez	509	351
eperez	88583614	11068350
erich	172804881	3902408
estrella	0	0
evelyn	887406	362344
evelyn.mayo	9863966	440139
fabien	0	0
faselis	50071473	3478553
fausto	339334056	3735654
gabriel	0	0
gilberto	16520188	682811
giset	64595140	6535122
gretel	0	0
grethel	23664013	657442
hendrik	0	0
heredia	0	0
herminio	45267053	1361929
humberto	0	0
idalis	30268700	847058
ileanagr	23651357	1878658
ileanasl	14040573	439410
ileanat	32272865	3557015
imanuel	70171274	3629457
isac	69834422	8054190
ismaray	0	0
ismary	39402485	7954481
ivan.castellanos	0	0
ivonne	0	0
ivonnerv	101347866	2881972
jacome	0	0
jacque	5167379	219720
janette	0	0
javi.lopez	4710588631	16822644
jcarrillo	153300722	13290294
jcasamayor	0	0
jessica	0	0
jfalcon	0	0
jorge	359374464	13920122
jpuñales	309730544	4895170
jrodriguez	0	0
jvr	149828963	5631872
karenriera	43736434	1476820
kenia	60441377	6287280
ksantos	0	0
laura.rivas	21962489	670258
lazaro	0	0
lazaro.pina	201528872	7392450
lbcubas	1430732	112843
leandy	112943638	2861106
leanie	107281954	5046651
leonardo	0	0
leyla	63331926	5282675
lgarcia	105037012	8243067
liana	0	0
liena	12951509	1604037
liliana	52646940	4244467
liris	257838397	1913916
lisandra	217233931	3897804
lisette	191282151	6859069
lisi	142307060	12788786
lissy	0	0
lmaria	0	0
loida	13758540	96756
lorena	0	0
luis	65386611	6756000
madai	67900166	5787155
magda	0	0
manresa	6980683	416621
manuel	8896281	302083268
mariam	104366256	10888671
marieladp	0	0
marilyn	64976647	1021329
mario	139992144	13614618
marlenin	118063518	9503857
marthah	0	0
maydelin	4809160	439818
maydelin.ds	0	0
mayelin	37913850	337580
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	46409249	1493928
melba	131446627	8607504
mercedes	0	0
merleneg	191795	52576
meylin	192083655	16181680
mhcollazo	0	0
miriam	397127	106340
mirta	0	0
mirza	13237386	1367658
mylene	0	0
naisy	0	0
natacha	0	0
nestor	6874832	43381
nieves	122442165	10601054
niovis	2620646	172781
noaris	8163336	523662
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	887649	418441
olguita	57506132	12124535
olivia	0	0
orisel	0	0
orlando	26447291	2843941
osmar	0	0
oxana	31144667	1242188
piqueras	0	0
pmando	0	0
rafadiaz	155078598	2235245
raidel	0	0
raisi	0	0
rancol	216831385	13097750
raul	83149578	2392004
raulc	0	0
rcaballero	0	0
regla	0	0
rene	77064	35731
reynaldo	522635589	1689016
rfuentes	64257484	4535607
rizene	0	0
roberto	290039250	7933376
rodolfo	153910402	3400458
rodrigo	0	0
rosa	0	0
roseli	0	0
rquintanilla	485323871	13150641
rromero	0	0
salon6	0	0
sarah	0	0
seprot	0	0
servidores	79055801	758604
sheila	0	0
silvita	987471	86075
sistemas	0	0
sonia	0	0
susel	31369366	4351763
tamara.glez	10303165	1039565
urbano	156571525	5962566
veronica	252110	72377
violeta	0	0
virgilio	7588967	56454
vladimir	5915613	232479
wendy	58523433	4081588
xiomara	20154274	1558703
yadica	150903694	6444648
yadiley	19753119	1243517
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	4004903	111684
yamila	492057	195189
yamilacv	0	0
yamilaloli	479451	78255
yania	0	0
yanisel	0	0
yarmas	0	0
yborjas	22797297	1807868
yelenies	0	0
yency	38004575	3488811
ygonzalez	296628435	18003627
ygordo	0	0
ygutierrez	14525268	405206
yisel	0	0
ylima	60979465	2784887
yolaine	72950552	6792716
yperez	31281304	3413394
yudith	48357240	5383194
yuliet	127402898	1167717
yumara	0	0
yumy	0	0
yunier	149160770	8125878
yusmari	0	0
zenia	4114085	393785
zulema	39056202	4571255
