username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	41301937	3279007
addys	0	0
adria	161111996	1062347
adrianamg	0	0
aleyda	37536654	4070686
alicia	9891942	1340091
alida	0	0
alina	20783995	1391215
amarilys	0	0
amarrero	0	0
ambar	0	0
amorgado	0	0
ana.laura	7022958	376834
anagloria	174903034	18740357
anamayra	0	0
ananidia	60803447	3424521
anapilar	0	0
anaraime	636012	198151
angelica	0	0
ankumu	0	0
annerys	0	0
antonio	0	0
aracelys	156693305	41122799
ariadna	57426924	2574068
arismary	0	0
arletys	19825215	575205
armando	118665757	3314533
arnaldo	0	0
arodriguez	178413690	21420080
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	0	0
b.peon	0	0
barbara	0	0
belar	51472065	66310891
belkis	0	0
berta	7721962	75950
biorkys	107156090	6328193
blanca	0	0
bmazon	0	0
bobrador	0	0
campos	188583674	11148454
carmen	162217090	9586138
carmen.fdez	0	0
carmenevelyn	153968715	3339552
cary	11827948	611574
celeste	0	0
charly	0	0
chavely	0	0
csanchez	39489518	1480916
cvarela	0	0
dailen	50200578	3415382
dainik	137461416	16934362
dalia	1026651	161740
dalila	0	0
danay	24713351	558676
danayd	0	0
dayamim	0	0
dayanira	176055375	27404716
daylin	0	0
dbcruz	0	0
deneb	6743969	312321
denys	0	0
dergis	99746044	11243257
dgmitjams	249245167	14757537
dhernandez	0	0
diadelis	28632420	3780577
dianalay	0	0
dianapr	0	0
dorian	313853164	747756
dulce	0	0
dunia	263653003	17014629
dunia.glez	0	0
e.suarez	1911913	257325
ealcolea	76598740	1405271
eileen	196674065	12338912
elenalaviellez	8838938	687413
elsanchez	0	0
elva	0	0
epelaez	0	0
eperez	0	0
erich	66833596	8426312
estrella	0	0
evelyn	121909671	4606900
evelyn.mayo	0	0
fabien	76988920	3975220
faselis	0	0
fausto	0	0
gabriel	0	0
gilberto	255151027	4239882
giset	393769486	27165654
gretel	0	0
grethel	0	0
hendrik	0	0
heredia	0	0
herminio	0	0
humberto	0	0
idalis	0	0
ileanagr	169775304	13335605
ileanasl	14524189	560520
ileanat	5701579	1130220
imanuel	3548139	463716
isac	0	0
ismaray	0	0
ismary	0	0
ivan.castellanos	0	0
ivonne	0	0
ivonnerv	0	0
jacome	0	0
jacque	0	0
janette	0	0
javi.lopez	5251335731	12802585
jcarrillo	274096231	11255834
jcasamayor	27956590	3035804
jessica	146583066	10703437
jfalcon	4333950	799582
jorge	324909467	9679675
jpuñales	230636067	6214074
jrodriguez	312583331	1995321
jvr	0	0
karenriera	0	0
kenia	74146986	8805696
ksantos	0	0
laura.rivas	96015697	11340483
lazaro	0	0
lazaro.pina	299933906	14639678
lbcubas	887341	158341
leandy	0	0
leanie	0	0
leonardo	0	0
leyla	0	0
lgarcia	0	0
liana	33096576	645618
liena	26040727	3258112
liliana	0	0
liris	0	0
lisandra	288267313	22516608
lisette	45493615	13445681
lisi	196590650	17510961
lissy	0	0
lmaria	0	0
loida	11279802	863769
lorena	24666833	4969208
luis	61732860	4232661
madai	185989171	14419994
magda	106283766	8513837
manresa	4689904	348326
manuel	0	0
mariam	159424122	16247785
marieladp	0	0
marilyn	0	0
mario	254697949	21766307
marlenin	211151218	15354575
marthah	156037840	1293816
maydelin	465843	181871
maydelin.ds	0	0
mayelin	2988239	214338
mayelis	34033686	2030819
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	0	0
mercedes	0	0
merleneg	98283543	6257763
meylin	0	0
mhcollazo	0	0
miriam	704007	134623
mirta	0	0
mirza	21197543	1720592
mylene	1919712	121511
naisy	0	0
natacha	4511767	643111
nestor	0	0
nieves	304302133	10300697
niovis	0	0
noaris	95537376	2182811
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	200458301	13608443
olguita	327204	80794
olivia	0	0
orisel	0	0
orlando	2787446	148800
osmar	0	0
oxana	0	0
piqueras	0	0
pmando	0	0
rafadiaz	154412440	2923144
raidel	0	0
raisi	18282006	1518509
rancol	0	0
raul	0	0
raulc	0	0
rcaballero	0	0
regla	0	0
rene	651605	251074
reynaldo	0	0
rfuentes	256865780	1683274
rizene	0	0
roberto	274390249	40194827
rodolfo	39101006	1898816
rodrigo	151203274	6770224
rosa	52230178	2939108
roseli	0	0
rquintanilla	0	0
rromero	0	0
salon6	0	0
sarah	12495515	1352629
seprot	0	0
servidores	520732469	928549
sheila	0	0
silvita	0	0
sistemas	0	0
sonia	0	0
susel	37284258	3314220
tamara.glez	7735706	945455
urbano	0	0
veronica	0	0
violeta	158287332	32627972
virgilio	0	0
vladimir	0	0
wendy	0	0
xiomara	10374212	290329
yadica	124870625	9861918
yadiley	446566	171621
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	7096670	390267
yamila	77819119	6332686
yamilacv	0	0
yamilaloli	0	0
yania	0	0
yanisel	75499191	5185357
yarmas	4112561	347787
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	248437645	12545762
ygordo	0	0
ygutierrez	307720623	6906793
yisel	0	0
ylima	147491962	9809617
yolaine	0	0
yperez	0	0
yudith	142576439	14758752
yuliet	0	0
yumara	2521268	258712
yumy	301686516	12930855
yunier	150150609	7178346
yusmari	0	0
zenia	296928754	17646675
zulema	4829061	319936
