username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	0	0
addys	145162369	18063727
adria	104061171	2659143
adrianamg	59022457	6336909
aleyda	11844556	796407
alicia	20935880	1614063
alina	115492689	4085395
amarilys	0	0
amarrero	94733191	4365579
ambar	0	0
ana.laura	10000098	3007673
anagloria	100978938	9432792
anamayra	33573694	2215469
ananidia	11246825	1611209
anapilar	0	0
angelica	4774408	678434
ankumu	0	0
annerys	0	0
antonio	37698	12087
aracelys	157684713	45049476
ariadna	0	0
arismary	0	0
arletys	287977976	26607577
armando	28895298	3267848
arnaldo	0	0
arodriguez	65572016	299460
atorrella	1675647	139747
avossirini	0	0
aymara	43344899	2870509
ayme	33118195	2623384
b.peon	0	0
barbara	0	0
belar	0	0
belkis	6703876	211865
berta	0	0
biorkys	5970525	527000
blanca	5352470	547284
bmazon	0	0
bobrador	0	0
camila	0	0
campos	9463495	537213
canfux	119904946	10469877
carmen	492363115	32467652
carmen.fdez	13962653	1440774
carmenevelyn	0	0
cary	9573408	1452720
celeste	0	0
chavely	0	0
csanchez	117430543	3426086
cvarela	0	0
dailen	55904799	4941571
dainik	102351785	14561619
dalia	0	0
dalila	46083693	1923797
danay	86928729	964830
danayd	1240816	193042
dayamim	0	0
dayanira	39607855	2145802
daylin	9877769	264618
dbcruz	0	0
deneb	87116023	6646194
denys	0	0
dergis	0	0
dhernandez	92185422	483965
diadelis	36980098	2009692
dianalay	0	0
dianapr	250956	40527
directora	0	0
dorian	0	0
dulce	0	0
dunia	302065682	12514809
dunia.glez	3163256	233211
e.suarez	73691040	6364118
ealcolea	11871081	760035
eileen	109060774	3924041
elva	0	0
epelaez	0	0
eperez	0	0
erich	127163907	7679173
evelyn	38342778	1704244
evelyn.mayo	47195017	3014318
fabien	0	0
faselis	46129508	2152465
fausto	182491897	1590365
francis	383355330	8191842
frank.tb	99097608	12144686
gilberto	0	0
giset	71406223	5815059
gretel	10477271	1775255
grethel	42086851	1871343
hendrik	11578819	425890
hendrikr	0	0
heredia	713787	62884
humberto	0	0
idalis	0	0
ileanagr	0	0
ileanasl	46397277	7948496
ileanat	9304956	1489356
imanuel	49018607	3153734
isac	20380634	1381031
ismaray	146917089	10380654
ismary	1931942	244801
ivan.castellanos	943954	108528
ivonne	31296371	1393563
ivonnerv	69518809	14201236
jacome	180886030	3940006
jacque	0	0
janette	0	0
jasiel	13768867	1444001
javi.lopez	0	0
jcarrillo	4609404717	16330509
jcasamayor	0	0
jfalcon	1521483158	33320642
jorge	256866159	5487444
jpuñales	285193867	7671398
jvr	155924278	12600196
karenriera	0	0
kenia	10634856	884978
ksantos	0	0
laura.rivas	0	0
lazaro	150867672	6420240
lazaro.pina	211836059	16413523
lbcubas	0	0
leandy	0	0
leanie	146943520	1307906
lenier	9015249	653476
leonardo	306381454	8239103
leyla	56973927	5828281
lgarcia	138812651	17202745
liana	14179036	870175
liena	111386	26822
liliana	261541047	20417796
liris	311593842	3015479
lisette	249008700	11177879
lisi	48376270	5605101
lissy	0	0
llilian	13586962	1170911
lmaria	0	0
loida	777716	264134
lorena	0	0
luis	84939994	10127333
madai	154663686	9915944
magda	0	0
manresa	20929895	1839591
manuel	29327336	6610858
mariam	76335036	7106802
marieladp	0	0
marilyn	80551495	4008743
mario	136894670	11661053
marlenin	0	0
marlon	151806750	5510449
marthah	0	0
maydelin	44697282	4306055
maydelin.ds	0	0
mayelin	64987824	7002155
mayelis	1625995	168688
maylen	120829505	6020114
mayra	0	0
mbravo	0	0
mcreyes	143165483	894442
melba	0	0
melissa	0	0
mercedes	0	0
merleneg	6698405	462306
meylin	81376678	6337084
mfumero	8757044	523144
mhcollazo	0	0
miriam	38890395	2823013
mirta	0	0
mirza	0	0
mylene	8415823	285907
naisy	0	0
natacha	29016858	3914073
nestor	0	0
nieves	136873411	19503216
niovis	11934236	1638977
noaris	1455520	88843
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	217370319	9968961
olguita	4929679	461097
orisel	0	0
orlando	0	0
oxana	0	0
piqueras	2855471	292161
pmando	0	0
rachel	0	0
rafadiaz	155157605	2155078
raidel	114545064	11466266
raisi	124324387	12580659
rancol	102061447	7365095
raul	0	0
raulc	0	0
rcaballero	0	0
regla	0	0
rene	918616	275525
rfuentes	64959886	6849348
rizene	0	0
roberto	304219074	10367361
rodolfo	0	0
rodrigo	310353324	4247697
rosa	126288	55520
roseli	3083506	297689
rquintanilla	172802106	18719572
rromero	0	0
salon6	0	0
sarah	0	0
seprot	0	0
servidores	91582993	237070
silvita	0	0
sistemas	0	0
somja	0	0
sonia	0	0
susel	111863894	8134007
tamara.glez	0	0
torresvinent	121500759	4097329
urbano	98158412	4843557
veronica	0	0
violeta	78000766	7951498
virgilio	0	0
vladimir	0	0
wendy	4711	2805
xiomara	47675896	3521581
yadica	114574820	5403154
yadiley	0	0
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	151249077	906836
yamila	0	0
yamilacv	219786022	4168536
yamilaloli	1263229	286147
yanisel	0	0
yarmas	35416159	2562382
yborjas	1956299	745177
yelenies	590001385	2425109265
yency	0	0
ygonzalez	0	0
ygordo	0	0
ygutierrez	510	351
yisel	0	0
ylima	0	0
yolaine	238691769	9677483
yperez	150687837	12275142
yudith	143063933	14273356
yuliet	63429940	35750387
yumara	0	0
yumy	159455967	12592468
yunier	142382046	14946708
yusmari	148490584	8825235
zenia	2007475	195996
zulema	0	0
