username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	5752414	386139
addys	294811384	19055997
adria	260822988	1569888
adrianamg	0	0
aleyda	39377670	1136761
alicia	5227989	284005
alida	0	0
alina	24234190	1265229
amarilys	0	0
amarrero	0	0
ambar	238313588	10939359
ana.laura	24748800	2874164
anagloria	0	0
anamayra	25714585	1447505
ananidia	77260377	1703378
anapilar	36232967	1539141
anaraime	0	0
angelica	0	0
ankumu	1421635	329384
annerys	0	0
antonio	0	0
aracelys	74322232	8904060
ariadna	42220241	2036472
arismary	0	0
arletys	0	0
arnaldo	0	0
arodriguez	100499813	298402
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	28146735	862157
b.peon	516893	181020
babyr	0	0
barbara	0	0
belar	158859149	21995649
belkis	0	0
berta	0	0
biorkys	52261	65039
blanca	24443153	8554227
bmazon	0	0
bobrador	0	0
camila	1865549	233167
campos	0	0
cantero	5899305	510158
carmen	1750653660	39715993
carmen.fdez	5689070	959547
carmenevelyn	10480476	643952
cary	10931873	524242
celeste	85644778	26118963
chavely	0	0
csanchez	184108061	7037932
cvarela	0	0
dailen	8406966	589306
dainik	301462680	25907345
dalia	170006975	8626907
dalila	0	0
danay	92112907	3452127
danayd	0	0
dayamim	0	0
dayanira	71375820	6162397
daylin	9439625	225721
dbcruz	0	0
deneb	113003834	4605617
denys	4525329	384316
dergis	0	0
dgmitjams	0	0
dhernandez	0	0
diadelis	45574592	4955347
dianalay	375111695	42160550
dianapr	54039717	2007433
directora	0	0
dorian	0	0
dulce	0	0
dunia	227488691	15855165
dunia.glez	32184348	2640902
e.suarez	0	0
ealcolea	0	0
eileen	181991340	15155007
elenalaviellez	0	0
elva	103635413	5799451
epelaez	0	0
eperez	0	0
erich	0	0
evelyn	2672332	247023
evelyn.mayo	0	0
fabien	1530	1053
faselis	73685398	3100805
fausto	412561456	3890152
francis	9189662	680859
frank.tb	141399418	15914787
gabriel	0	0
gilberto	305142937	9437304
giset	7724114	6571038
gretel	4839325	227282
grethel	0	0
hendrik	0	0
hendrikr	0	0
heredia	3141736	126832
herminio	0	0
humberto	0	0
idalis	0	0
ileanagr	16081669	1207476
ileanasl	2023103	20881
ileanat	31159758	2518893
imanuel	1307056	293190
isac	124895766	8580042
ismaray	153922104	3371047
ismary	12473568	1029043
ivan.castellanos	0	0
ivonne	8459601	116621
ivonnerv	0	0
jacome	304963855	9613790
jacque	0	0
janette	0	0
jasiel	54344603	2068597
javi.lopez	234937934	10078297
jcarrillo	0	0
jcasamayor	0	0
jfalcon	4378159402	39760756
jorge	575239147	7785651
jpuñales	182981934	13161063
jvr	26247409	3462902
karenriera	37822274	1943648
kenia	38463355	2088304
ksantos	0	0
laura.rivas	82628820	6284953
lazaro	0	0
lazaro.pina	299822994	14770148
lbcubas	0	0
leandy	0	0
leanie	0	0
lenier	0	0
leonardo	80577989	2479090
leyla	0	0
lgarcia	0	0
liana	1410611	188665
liena	0	0
liliana	78338534	5383220
liris	0	0
lisette	23326702	3254952
lisi	0	0
lissy	0	0
llilian	1733268	398770
lmaria	0	0
loida	20915673	986536
lorena	1330905070	22233193
luis	4812525	530968
madai	124378497	9146081
magda	0	0
manresa	0	0
manuel	158614431	15468301
mariam	85991191	10196741
marieladp	0	0
marilyn	0	0
mario	315134238	25806740
marlenin	0	0
marthah	0	0
maydelin	16689596	2824769
maydelin.ds	0	0
mayelin	0	0
mayelis	0	0
maylen	26587887	1980549
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	39417011	2125735
melissa	12970658	753172
mercedes	0	0
merleneg	288464220	10024877
meylin	220683889	19765138
mfumero	0	0
mhcollazo	0	0
miriam	41140016	1810705
mirta	0	0
mirza	0	0
mylene	304797	54667
naisy	9738069	624220
natacha	0	0
nestor	0	0
nieves	140453372	14944527
niovis	0	0
noaris	0	0
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	12825088	938797
olguita	25416367	388259
orisel	0	0
orlando	9265460	270959
osmar	0	0
oxana	0	0
piqueras	38228412	5646068
pmando	0	0
rachel	30225660	4611891
rafadiaz	0	0
raidel	10262310	751487
raisi	13798524	1101646
rancol	11598492	2826551
raul	0	0
raulc	0	0
rcaballero	0	0
regla	35998264	2205321
rene	969509	283878
reynaldo	0	0
rfuentes	184477074	6387771
rizene	0	0
roberto	279140691	8085191
rodolfo	42463284	10966927
rodrigo	0	0
rosa	0	0
roseli	0	0
rquintanilla	1143540395	17125516
rromero	280334215	14323914
salon6	0	0
sarah	97941502	6106973
seprot	0	0
servidores	154955888	1977353
silvita	20822701	616596
sistemas	0	0
sonia	0	0
susel	144646030	8742501
tamara.glez	73010874	7370322
torresvinent	155771834	1527943
urbano	0	0
veronica	0	0
violeta	0	0
virgilio	0	0
vladimir	0	0
wendy	0	0
xiomara	0	0
yadica	64443067	5573268
yadiley	26433190	1149733
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	0	0
yamila	348655	116626
yamilacv	74514498	1986206
yamilaloli	637137	147596
yanisel	196687239	9694651
yarmas	0	0
yborjas	0	0
yelenies	0	0
yency	106194592	3789632
ygonzalez	0	0
ygordo	0	0
ygutierrez	100311693	10833392
yisel	0	0
ylima	119263831	10210321
yolaine	0	0
yperez	0	0
yudith	142417180	14884282
yuliet	89314110	11272395
yumara	32274457	1892368
yumy	155930993	24552108
yunier	150822578	6515698
yusmari	78276563	6512145
zenia	0	0
zulema	0	0
