username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	22079060	968960
adalberto	0	0
adamelis	0	0
addys	69274717	8480181
adria	0	0
adrianamg	0	0
aleyda	10360905	772694
alicia	39132246	2080701
alina	37574971	3308843
amarilys	0	0
amarrero	0	0
ambar	0	0
ana.laura	662022	163509
anagloria	38509795	3788911
anamayra	0	0
ananidia	0	0
anapilar	582528	178341
angelica	0	0
ankumu	0	0
annerys	0	0
antonio	0	0
aracelys	91097723	49148165
ariadna	0	0
arismary	0	0
arletys	26539914	2789333
armando	200327040	4057935
arnaldo	0	0
arodriguez	146503978	321736
atorrella	0	0
avossirini	7164680	425949
aymara	0	0
ayme	0	0
b.peon	0	0
barbara	0	0
belar	62051113	5936689
belkis	181394	64368
berta	0	0
biorkys	0	0
blanca	400840	93136
bmazon	0	0
bobrador	0	0
camila	1312571	55767
campos	147329360	10541282
canfux	145970308	11354776
carmen	0	0
carmen.fdez	0	0
carmenevelyn	53771173	5390461
cary	0	0
celeste	25682475	10240467
chavely	0	0
csanchez	204590889	6528081
cvarela	0	0
dailen	0	0
dainik	88015240	12707887
dalia	298086485	16515207
dalila	0	0
danay	0	0
danayd	16320189	260686
dayamim	0	0
dayanira	35929195	3624275
daylin	0	0
dbcruz	0	0
deneb	102458818	4913949
denys	0	0
dergis	139589009	10411895
dhernandez	6806457	486890
diadelis	0	0
dianalay	296827506	9045516
dianapr	807914	96152
directora	0	0
dorian	0	0
dulce	0	0
dunia	13727382	1156037
dunia.glez	0	0
e.suarez	512832566	11457913
ealcolea	0	0
eileen	257709100	7804680
elva	0	0
epelaez	0	0
eperez	3626635	184471
erich	65105272	3836017
evelyn	0	0
evelyn.mayo	12518336	458891
fabien	25705700	1875065
faselis	29540463	2278049
fausto	257654	19509
francis	0	0
frank.tb	17501157	1483049
gilberto	310254801	4353897
giset	0	0
gretel	0	0
grethel	17167177	781517
hendrik	0	0
hendrikr	0	0
heredia	0	0
humberto	0	0
idalis	0	0
ileanagr	0	0
ileanasl	0	0
ileanat	8306329	1283626
imanuel	0	0
isac	0	0
ismaray	113866829	10169429
ismary	0	0
ivan.castellanos	0	0
ivonne	19434098	3095892
ivonnerv	0	0
jacome	308096201	6507267
jacque	0	0
janette	0	0
jasiel	150507958	39744580
javi.lopez	0	0
jcarrillo	270303058	3844337
jcasamayor	0	0
jfalcon	1405977463	32697784
jorge	363556176	9096753
jpuñales	9510213	5099738
jvr	91300425	4432202
karenriera	0	0
kenia	0	0
ksantos	0	0
laura.rivas	69853362	6445664
lazaro	153596352	3716848
lazaro.pina	0	0
lbcubas	0	0
leandy	0	0
leanie	0	0
lenier	0	0
leonardo	309609756	4963593
leyla	44594564	4071944
lgarcia	97256635	11309140
liana	0	0
liena	83506715	2048716
liliana	7282052	301673
liris	0	0
lisette	404167173	6385904
lisi	238344327	6512043
lissy	0	0
llilian	0	0
lmaria	0	0
loida	274656	138743
lorena	0	0
luis	33264487	1989873
madai	112836755	8691521
magda	0	0
manresa	8302018	508419
manuel	14967107	1832785
mariam	0	0
marieladp	0	0
marilyn	0	0
mario	154904809	12883381
marlenin	0	0
marlon	43518216	2618876
marthah	156523424	765603
maydelin	0	0
maydelin.ds	0	0
mayelin	64972241	4948704
mayelis	0	0
maylen	79615000	5695326
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	0	0
melissa	98752119	4663046
mercedes	0	0
merleneg	0	0
meylin	44705528	3457115
mfumero	575546220	10476571
mhcollazo	0	0
miriam	38993691	2473318
mirta	1109015	48408
mirza	0	0
mylene	0	0
naisy	6620186	271757
natacha	0	0
nestor	0	0
nieves	0	0
niovis	0	0
noaris	14925373	930658
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	12380727	2422545
olguita	1045007	139469
orisel	0	0
orlando	0	0
oxana	0	0
piqueras	9720216	1859528
pmando	0	0
rachel	572138	201634
rafadiaz	0	0
raidel	14767833	1498651
raisi	20295553	1642262
rancol	321216	65115
raul	0	0
raulc	0	0
rcaballero	0	0
regla	30229245	2886337
rene	0	0
rfuentes	0	0
rizene	0	0
roberto	74346520	3015972
rodolfo	19981884	3916066
rodrigo	0	0
rosa	0	0
roseli	0	0
rquintanilla	283582450	11647821
rromero	63835781	4179366
salon6	0	0
sarah	1130813	49476
seprot	0	0
servidores	117678335	230476
silvita	0	0
sistemas	0	0
somja	210377281	16950209
sonia	0	0
susel	8523964	676577
tamara.glez	0	0
torresvinent	103315057	5495695
urbano	0	0
veronica	0	0
violeta	98296075	5822803
virgilio	0	0
vladimir	0	0
wendy	0	0
xiomara	0	0
yadica	4987525	221757
yadiley	27163392	185995
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	0	0
yamila	133799128	4653708
yamilacv	25092881	607237
yamilaloli	738007	188125
yanisel	0	0
yarmas	2832371	214854
yborjas	803202	162968
yelenies	0	0
yency	0	0
ygonzalez	0	0
ygordo	0	0
ygutierrez	58877439	7128712
yisel	0	0
ylima	154706334	2581281
yolaine	0	0
yperez	54246020	2790949
yudith	63279456	7620847
yuliet	82053449	6668787
yumara	0	0
yumy	119128146	13131039
yunier	141315364	11602993
yusmari	25846016	2374985
zenia	143657679	4443340
zulema	30777570	1208104
orlandos	31692588	1417831
camilav	0	0
