username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	120195428	5576275
adamelis	0	0
addys	112926084	6836344
adria	138841655	1108309
adrianamg	20168965	1549234
aleyda	150674802	6669551
alicia	146037279	4982490
alina	0	0
amarilys	0	0
amarrero	0	0
ambar	0	0
ana.laura	823500	174976
anagloria	0	0
anamayra	0	0
ananidia	0	0
anapilar	43105169	1718277
angelica	0	0
ankumu	0	0
annerys	0	0
antonio	0	0
aracelys	19113283	35354872
ariadna	0	0
arismary	140096994	39454801
arletys	0	0
armando	0	0
arnaldo	0	0
arodriguez	82816502	298410
atorrella	15328815	310152
avossirini	0	0
aymara	78707298	22928659
ayme	0	0
b.peon	0	0
barbara	0	0
belar	119172071	16789797
belkis	0	0
berta	0	0
biorkys	43442577	4034578
blanca	0	0
bmazon	36149566	3390439
bobrador	0	0
camila	0	0
campos	0	0
carmen	587011360	25530826
carmen.fdez	0	0
carmenevelyn	68411803	1342111
cary	14802434	386244
celeste	22500492	8982198
chavely	0	0
csanchez	0	0
cvarela	0	0
dailen	11921412	633394
dainik	0	0
dalia	0	0
dalila	0	0
danay	484227669	4131990
danayd	0	0
dayamim	61077490	2909954
dayanira	56566218	5841475
daylin	14299894	1383791
dbcruz	0	0
deneb	299409172	15226617
denys	0	0
dergis	0	0
dhernandez	0	0
diadelis	0	0
dianalay	194109387	14924662
dianapr	1337159	58212
directora	0	0
dorian	165074931	15928249
dulce	0	0
dunia	168907034	13636625
dunia.glez	955513	87777
e.suarez	43293297	3500743
ealcolea	10980708	408548
eileen	44573976	3101828
elva	231832058	14455041
epelaez	0	0
eperez	0	0
erich	201285544	18875488
evelyn	0	0
evelyn.mayo	0	0
fabien	0	0
faselis	33071605	2184066
fausto	0	0
francis	113231309	6531291
gilberto	311528519	3049538
giset	49940891	39851189
gretel	10479920	1135875
grethel	20217739	211940
hendrik	0	0
hendrikr	0	0
heredia	0	0
humberto	0	0
idalis	0	0
ileanagr	198924	61213
ileanasl	0	0
ileanat	3128056	549429
imanuel	2957644	225225
isac	0	0
ismaray	147651917	9656419
ismary	14933668	505876
ivan.castellanos	0	0
ivonne	45981925	4823527
ivonnerv	133275265	7444746
jacome	0	0
jacque	30214872	932178
janette	0	0
jasiel	83499358	4363887
javi.lopez	0	0
jcarrillo	0	0
jcasamayor	0	0
jfalcon	0	0
jorge	0	0
jpuñales	124144731	6002127
jvr	234703188	15043407
karenriera	153233818	4077129
kenia	14498283	225921
ksantos	0	0
laura.rivas	277009647	23792692
lazaro	86429649	1472451
lazaro.pina	178082656	9897045
lbcubas	297799571	2581123
leandy	0	0
leanie	0	0
lenier	0	0
leonardo	310882938	3725615
leyla	6295235	416427
lgarcia	29283038	4465269
liana	0	0
liena	0	0
liliana	0	0
liris	0	0
lisette	145250771	7233730
lisi	0	0
lissy	0	0
llilian	118848071	2700102
lmaria	0	0
loida	10219271	293932
lorena	0	0
luis	45878056	1436560
madai	181209764	17921260
magda	298132166	16472347
manresa	0	0
manuel	0	0
mariam	0	0
marieladp	0	0
marilyn	0	0
mario	88012481	6671593
marlenin	0	0
marthah	0	0
maydelin	1816465	277849
maydelin.ds	0	0
mayelin	214988223	12093498
mayelis	42541915	621084
maylen	122132672	7341411
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	45062367	2662773
mercedes	0	0
merleneg	0	0
meylin	88235467	8438495
mfumero	0	0
mhcollazo	57836463	1893932
miriam	70697947	1507872
mirta	0	0
mirza	53853424	1702060
mylene	167372	37861
naisy	369060	89623
natacha	0	0
nestor	42844432	3119879
nieves	95007858	10455717
niovis	22550619	2133996
noaris	5445196	439865
nod32	0	0
obriel	5046049	346892
ocastro	0	0
oisis	0	0
olga	53553867	5430144
olguita	36855264	3248010
orisel	0	0
orlando	71367759	1278037
oxana	200881310	3872287
piqueras	38104415	3436134
pmando	0	0
rachel	0	0
rafadiaz	0	0
raidel	63798744	2130024
raisi	204644147	5273835
rancol	0	0
raul	0	0
raulc	7167980	320951
rcaballero	0	0
regla	41290419	1996778
rene	1147963	154310
rfuentes	0	0
rizene	0	0
roberto	0	0
rodolfo	18512747	6056268
rodrigo	0	0
rosa	352727	123609
roseli	0	0
rquintanilla	335562152	4377733
rromero	0	0
salon6	0	0
sarah	0	0
seprot	0	0
servidores	107909254	1688272
silvita	0	0
sistemas	0	0
sonia	0	0
susel	143770850	6256675
tamara.glez	510	351
torresvinent	0	0
urbano	0	0
veronica	0	0
violeta	0	0
virgilio	0	0
vladimir	0	0
wendy	0	0
xiomara	26796955	1862400
yadica	96053086	2591002
yadiley	0	0
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	0	0
yamila	0	0
yamilacv	64360818	1223935
yamilaloli	5484592	373491
yanisel	0	0
yarmas	0	0
yborjas	18185603	571007
yelenies	429012721	2244410044
yency	0	0
ygonzalez	80049011	1398863
ygordo	65845000	1193792
ygutierrez	0	0
yisel	0	0
ylima	27077700	1974413
yolaine	290816453	12433787
yperez	0	0
yudith	142937340	14387241
yuliet	83406257	8720797
yumara	0	0
yumy	98241373	5561983
yunier	149895146	7402827
yusmari	0	0
zenia	1131267	250831
zulema	0	0
frank.tb	117322420	8870966
melissa	143595801	13707704
somja	0	0
marlon	153438610	3863841
canfux	121769546	11301883
