username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	33329112	1615396
addys	133385447	9432214
adria	697463	203028
adrianamg	0	0
aleyda	68646388	4840391
alicia	182817193	8732671
alina	72980950	3216267
amarilys	0	0
ambar	0	0
ana.laura	4070413	448613
anagloria	68722101	6458205
anamayra	0	0
ananidia	4670800	1750706
anapilar	68830570	257884
angelica	0	0
ankumu	104144666	2088413
annerys	136984742	4636790
antonio	0	0
aracelys	48968210	35002566
ariadna	487	301
arismary	152948973	7776728
arletys	0	0
armando	139280197	5223621
arnaldo	13621644	291721
arodriguez	41688	44171
atorrella	0	0
avossirini	0	0
aymara	15808031	546373
ayme	71383028	980958
b.peon	172618477	2674620
barbara	0	0
belar	131932898	11736421
belkis	197674170	16930506
berta	0	0
biorkys	11209336	871879
blanca	19174164	1298824
bmazon	129603323	8854486
bobrador	0	0
camila	236240	38045
camilav	0	0
campos	0	0
canfux	130711999	12360951
carmen	642904920	18942867
carmen.fdez	0	0
carmenevelyn	93573932	3431010
cary	0	0
celeste	23275283	16233086
chavely	0	0
csanchez	305698040	8876851
cvarela	0	0
dailen	351480	65004
dalia	8876305	550121
dalila	17718393	1131092
danay	23293077	3930927
danayd	0	0
dayamim	18895049	6592799
dayanira	67162405	3455868
daylin	29257119	3954371
dbcruz	0	0
deneb	73834756	6339615
denys	0	0
dergis	0	0
dhernandez	5804346	563673
diadelis	0	0
dianalay	981529043	31302753
dianapr	0	0
directora	0	0
dorian	30667948	1499806
dulce	0	0
dunia	0	0
dunia.glez	11980944	598077
e.suarez	111125525	3712344
ealcolea	0	0
eileen	191285529	14688555
elva	17390138	1040369
epelaez	0	0
eperez	35293138	3022731
erich	169853107	5308703
evelyn	0	0
evelyn.mayo	0	0
fabien	0	0
faselis	76854116	5458151
fausto	470754613	4303205
francis	439567	147319
frank.tb	149755396	7566310
gilberto	0	0
giset	4293635	378415
gretel	123477	21846
grethel	28401748	1718936
hendrik	102917776	4447917
hendrikr	0	0
heredia	54577150	1796250
humberto	0	0
idalis	0	0
ileanagr	1429898	60560
ileanasl	0	0
ileanat	26965290	2556378
imanuel	295897381	3787045
isac	73944663	6515385
ismaray	106296145	2704291
ismary	40673521	433465
ivan.castellanos	0	0
ivonne	47892805	3104219
ivonnerv	50187057	3658486
jacome	0	0
jacque	0	0
janette	486	351
jasiel	11465708	560786
javi.lopez	0	0
jcarrillo	0	0
jcasamayor	307684092	6952297
jfalcon	1793688673	36305553
jorge	76192165	319793
jpuñales	113227971	17705913
jvr	118086621	6211994
karenriera	0	0
kenia	44261312	4638591
ksantos	0	0
laura.rivas	277223101	20068251
lazaro	101690139	1030976
lazaro.pina	248442376	15722938
lbcubas	0	0
leandy	0	0
leanie	229763231	17044550
lenier	0	0
leonardo	310837209	3739077
leyla	0	0
lgarcia	143154274	10724943
liana	3643931	203663
liena	0	0
liliana	891381	76882
liris	0	0
lisette	2055597	206940
lisi	8583073	714616
lissy	0	0
llilian	1534029	181999
lmaria	0	0
loida	60584952	155978
lorena	303686868	1786479
luis	358907521	15794479
madai	131024251	7878797
magda	0	0
manresa	89668752	1282092
manuel	0	0
mariam	17067969	5014212
marieladp	0	0
marilyn	0	0
mario	299814642	9640103
marlenin	105097452	6439353
marlon	0	0
marthah	156025343	1283416
maydelin	5167977	455793
maydelin.ds	0	0
mayelis	0	0
maylen	270518346	7638009
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	0	0
melissa	110445480	5233580
mercedes	0	0
merleneg	7522040	144106
mfumero	21078159	1461807
mhcollazo	2835141	51170
miriam	93238240	3710154
mirta	50109728	428288
mirza	51677417	3602652
mylene	0	0
naisy	124717758	6137814
natacha	14737382	612270
nestor	47324248	2678840
nieves	65450537	7164230
niovis	5283663	350123
noaris	115171508	7104704
nod32	0	0
obriel	752	1546
ocastro	0	0
oisis	0	0
olga	0	0
olguita	312107479	2468927
orisel	0	0
orlando	0	0
orlandos	1996119	84532
oxana	0	0
piqueras	32733480	2902435
pmando	0	0
racarreras	0	0
rachel	31824985	984223
rafadiaz	155078112	2210097
raidel	23643904	777343
raisi	59451758	4092623
rancol	126744846	12058331
raul	0	0
raulc	0	0
regla	77527555	1702033
rene	169723	69645
rfuentes	304380727	10206724
roberto	79338057	1977292
rodolfo	143595087	13076227
rodrigo	192677005	7913399
rosa	109249244	3391067
roseli	28074220	5024515
rquintanilla	2922482668	25859075
rromero	42925263	3024306
salon6	0	0
sarah	0	0
segurmatica	376825	4908
seprot	0	0
servidores	78644193	272523
silvita	0	0
sistemas	0	0
somja	0	0
sonia	0	0
susel	155918732	9023648
tamara.glez	74083330	6595209
torresvinent	152993571	4296306
urbano	257566695	13955946
veronica	8622851	420763
violeta	294654079	12780779
virgilio	148851885	8465780
vladimir	0	0
wendy	0	0
xiomara	0	0
yadica	0	0
yadiley	0	0
yadira	32475902	3764202
yahimara	0	0
yailin	0	0
yalina	35815635	1010381
yamila	44618018	3717996
yamilacv	59587179	196758
yamilaloli	2948961	245653
yanisel	0	0
yarmas	0	0
yborjas	0	0
yelenies	0	0
yency	148508740	8782224
ygonzalez	253881123	10989687
ygordo	0	0
ygutierrez	0	0
yisel	0	0
ylima	147653720	9632885
yolaine	0	0
yperez	0	0
yudith	0	0
yuliet	136757028	9080865
yumara	0	0
yumy	0	0
yunier	133013561	4078754
yusmari	0	0
zenia	32946034	3866499
zulema	0	0
meylin	157499772	12888825
daryll	0	0
jennifer	0	0
