username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	24410109	2261492
addys	215587562	20683507
adria	0	0
adrianamg	12585734	650722
aleyda	147947129	9392293
alicia	49163480	2954680
alina	51561886	4394529
amarilys	0	0
ambar	192148548	13503144
ana.laura	33925282	1474497
anagloria	133003139	11692297
anamayra	0	0
ananidia	23512300	3478408
anapilar	71624643	282982
angelica	42747398	3786485
ankumu	153450374	3863591
annerys	0	0
antonio	0	0
aracelys	0	0
ariadna	36971376	4664270
arismary	0	0
arletys	0	0
armando	63692770	3581059
arnaldo	0	0
arodriguez	41688	44172
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	0	0
b.peon	0	0
barbara	0	0
belar	0	0
belkis	68147818	2104524
berta	0	0
biorkys	0	0
blanca	12553630	474782
bmazon	0	0
bobrador	0	0
camila	0	0
camilav	0	0
campos	0	0
canfux	122604908	14351068
carmen	1589800793	107957044
carmen.fdez	4871336	263537
carmenevelyn	28155649	1646851
cary	113220229	20024606
celeste	107305142	50654521
chavely	0	0
csanchez	117035900	4675308
cvarela	394525	146829
dailen	7797768	714240
dalia	0	0
dalila	31961	7989
danay	45419011	1215200
danayd	0	0
dayamim	0	0
dayanira	86611108	5369175
daylin	0	0
dbcruz	0	0
deneb	80135725	3801433
denys	0	0
dergis	0	0
dhernandez	1760126	152135
diadelis	80670294	13549445
dianalay	447781008	24004460
dianapr	12842900	874378
directora	0	0
dorian	0	0
dulce	0	0
dunia	21019292	1268809
dunia.glez	5335066	865162
e.suarez	7713338	614423
ealcolea	0	0
eileen	128779681	9675978
elva	0	0
epelaez	0	0
eperez	0	0
erich	129431688	5205297
evelyn	0	0
evelyn.mayo	0	0
fabien	0	0
faselis	150005213	7306936
fausto	693087443	4644492
francis	0	0
frank.tb	60809473	5692148
gilberto	310468369	4148849
giset	30636956	4529490
gretel	9646244	640211
grethel	0	0
hendrik	0	0
hendrikr	0	0
heredia	3862007	576970
humberto	0	0
idalis	0	0
ileanagr	15676222	153748
ileanasl	0	0
ileanat	97736922	3993903
imanuel	0	0
isac	0	0
ismaray	154289829	3045962
ismary	0	0
ivan.castellanos	0	0
ivonne	123403283	8385645
ivonnerv	1670134	195551
jacome	0	0
jacque	0	0
janette	0	0
jasiel	311096592	3485146
javi.lopez	148349442	7693750
jcarrillo	0	0
jcasamayor	108784142	5984096
jfalcon	0	0
jorge	194944479	4927019
jpuñales	216662183	20523481
jvr	177008506	13752144
karenriera	0	0
kenia	0	0
ksantos	0	0
laura.rivas	247275569	16050522
lazaro	0	0
lazaro.pina	150785739	9876218
lbcubas	11371106	609024
leandy	0	0
leanie	135294870	9841987
lenier	0	0
leonardo	144480187	7236830
leyla	293273954	21309487
lgarcia	0	0
liana	2286023	228560
liena	0	0
liliana	52914910	4143050
liris	0	0
lisette	0	0
lisi	0	0
lissy	0	0
llilian	0	0
lmaria	0	0
loida	0	0
lorena	0	0
luis	133799018	7587469
madai	184140731	11323262
magda	106092701	6380633
manresa	52608669	2719392
manuel	0	0
mariam	201799912	54693705
marieladp	310786083	3798544
marilyn	0	0
mario	452337804	19034643
marlenin	251672903	17570643
marlon	0	0
marthah	7481013	368381
maydelin	86439195	8798392
maydelin.ds	0	0
mayelis	69929795	3698007
maylen	85468571	5361708
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	0	0
melissa	117821408	14500781
mercedes	0	0
merleneg	160218617	9235065
mfumero	146967840	10354605
mhcollazo	70754201	3613629
miriam	53004571	4356424
mirta	0	0
mirza	0	0
mylene	0	0
naisy	257733416	11922335
natacha	106067465	2766377
nestor	55926261	5912842
nieves	0	0
niovis	0	0
noaris	86748090	9499447
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	15702679	3581606
olga	836545	104630
olguita	131941063	7586489
orisel	0	0
orlando	231558472	1805440
orlandos	0	0
oxana	0	0
piqueras	78057869	5802057
pmando	0	0
racarreras	0	0
rachel	95318549	1804436
rafadiaz	153139218	4163814
raidel	60268414	2618789
raisi	19093877	1544911
rancol	0	0
raul	87420626	3867528
raulc	0	0
regla	0	0
rene	353853	114182
rfuentes	289985853	24644671
roberto	8730887	779851
rodolfo	0	0
rodrigo	0	0
rosa	0	0
roseli	68689820	8984181
rquintanilla	2487085168	32665301
rromero	0	0
salon6	0	0
sarah	0	0
segurmatica	5104590	10261
seprot	0	0
servidores	45263610	2833444
silvita	0	0
sistemas	0	0
somja	141213774	8391921
sonia	0	0
susel	303639468	10944837
tamara.glez	0	0
torresvinent	151093320	6246232
urbano	181875443	7102605
veronica	0	0
violeta	127835148	6174167
virgilio	0	0
vladimir	0	0
wendy	0	0
xiomara	0	0
yadica	118893448	3505652
yadiley	68783564	236618055
yadira	0	0
yahimara	167536579	4709726
yailin	0	0
yalina	29767799	2545417
yamila	247575286	16556889
yamilacv	70139800	1266957
yamilaloli	557428	107312
yanisel	0	0
yarmas	4163169	163367
yborjas	248814030	1361937
yelenies	70585309	243991035
yency	150571088	6767141
ygonzalez	0	0
ygordo	314132959	502644
ygutierrez	105076146	9877226
yisel	0	0
ylima	130767839	12889385
yolaine	296724564	17884546
yperez	108628166	6808176
yudith	142854771	14480410
yuliet	42570731	5584778
yumara	10790407	199930
yumy	135801097	14610713
yunier	79447817	21262183
yusmari	49364193	3363354
zenia	85486479	4261259
zulema	0	0
meylin	223844587	20919025
