username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aalfonso	145289436	12030953
aaronvega	0	0
adalberto	0	0
adamelis	0	0
addys	30234458	5959070
adria	0	0
adrianamg	4337747841	38482570
aleyda	0	0
alicia	0	0
alida	25548388	4412781
alina	0	0
amarilys	0	0
amarrero	0	0
ambar	166992622	11483059
amorgado	0	0
ana.laura	0	0
anagloria	58105173	6623621
anamayra	36477766	2758517
ananidia	0	0
anapilar	0	0
anaraime	0	0
angelica	0	0
ankumu	60302510	9229523
annerys	5809003	16916
aracelys	192974503	107040803
ariadna	340	351
arismary	41735943	2971190
arletys	0	0
armando	0	0
arnaldo	45007950	1590345
arodriguez	110165359	22658967
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	0	0
b.peon	0	0
barbara	0	0
belar	0	0
belkis	274203876	9875447
berta	0	0
biorkys	0	0
blanca	0	0
bmazon	0	0
bobrador	0	0
campos	0	0
carmen	305071889	13758574
carmen.fdez	0	0
cary	0	0
celeste	0	0
charly	97029826	3712269
chavely	0	0
csanchez	0	0
cvarela	0	0
dailen	0	0
dainik	79315977	86267235
dalia	0	0
danay	382417571	4607188
danayd	18324247	535672
dayamim	0	0
dayanira	0	0
daylin	0	0
dbcruz	0	0
deneb	299493492	15081731
denys	0	0
dergis	0	0
dgmitjams	0	0
dhernandez	0	0
diadelis	49727533	6964570
dianalay	0	0
dianapr	0	0
dorian	0	0
dulce	0	0
dunia	0	0
dunia.glez	0	0
e.suarez	0	0
ealcolea	0	0
eileen	123274667	9460431
elenalaviellez	0	0
eloina	0	0
elsanchez	0	0
elva	62317382	6554688
epelaez	0	0
eperez	0	0
erich	0	0
estrella	0	0
evelyn	153965277	3330866
evelyn.mayo	0	0
fabien	8355116	443359
faselis	4519174	118116
fausto	32307801	966492
gabriel	0	0
gilberto	277673928	5099552
giset	0	0
gretel	12534137	803492
grethel	0	0
hendrik	0	0
heredia	72845847	3843266
herminio	72715611	4732568
humberto	0	0
idalis	0	0
ileanagr	263631	83274
ileanasl	0	0
ileanat	15221834	32663271
imanuel	0	0
isac	0	0
ismaray	21349353	848585
ismary	0	0
ivan.castellanos	0	0
ivonne	37757211	3752373
ivonnerv	144618293	15969175
jacome	0	0
jacque	0	0
janette	0	0
javi.lopez	0	0
jcarrillo	0	0
jcasamayor	0	0
jessica	145515386	11772229
jfalcon	0	0
jorge	110771882	1568858
jpuñales	134982442	5390260
jrodriguez	0	0
jvr	0	0
karenriera	0	0
kenia	0	0
ksantos	0	0
laura.rivas	0	0
lazaro	80581777	7538451
lazaro.pina	0	0
lbcubas	4761207	260504
leandy	173310576	6777137
leanie	0	0
leonardo	0	0
leyla	0	0
lgarcia	149705635	9256426
liana	13543155	942191
liena	207999	42011
liliana	0	0
liris	0	0
lisandra	65856698	15599363
lisette	0	0
lisi	0	0
lissy	0	0
lmaria	0	0
loida	0	0
lorena	1222995428	10876669
luis	137920610	8885962
madai	0	0
magda	0	0
manresa	0	0
manuel	0	0
mariam	0	0
marieladp	0	0
marilyn	55173562	1916979
mario	0	0
marlenin	0	0
maydelin	0	0
maydelin.ds	0	0
mayelin	0	0
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	0	0
mercedes	0	0
merleneg	0	0
meylin	50129297	3677530
mhcollazo	0	0
miriam	0	0
mirta	0	0
mirza	0	0
mylene	0	0
naisy	0	0
natacha	0	0
nestor	0	0
nieves	248476780	15287870
niovis	54952251	4447138
noaris	0	0
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	0	0
olguita	31751222	1521116
olivia	0	0
orisel	0	0
orlando	0	0
osmar	0	0
oxana	0	0
piqueras	0	0
pmando	0	0
rafadiaz	155831166	1494770
raidel	0	0
raisi	0	0
rancol	117500970	12020690
raul	310313088	4285053
raulc	0	0
rcaballero	0	0
regla	0	0
rene	321181	80080
reynaldo	1180133799	36949968
rfuentes	0	0
rizene	0	0
roberto	0	0
rodolfo	0	0
rodrigo	0	0
rosa	22418812	1013325
roseli	0	0
rquintanilla	303502378	11071537
rromero	96791165	5081283
salon6	0	0
sarah	0	0
seprot	0	0
servidores	63114298	774564
sheila	0	0
silvita	31006967	1958741
sistemas	18718437	7727
sonia	0	0
susel	287692952	14219125
tamara.glez	0	0
urbano	0	0
veronica	0	0
violeta	161428846	20862354
virgilio	0	0
vladimir	0	0
wendy	0	0
xiomara	44292131	4244101
yadica	0	0
yadiley	0	0
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	0	0
yamila	60768885	3900888
yamilacv	0	0
yamilaloli	0	0
yania	10305429	113891
yanisel	86944891	4153580
yarmas	0	0
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	0	0
ygordo	0	0
ygutierrez	16404244	754736
yisel	0	0
ylima	152063761	5275491
yolaine	0	0
yperez	0	0
yudith	0	0
yuliet	0	0
yumara	10152185	916385
yumy	31769236	3844112
yunier	150101682	7185714
yusmari	0	0
zenia	0	0
zulema	0	0
carmenevelyn	52147913	2410084
