username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	145428915	11872299
adalberto	0	0
adamelis	2277208	179863
addys	0	0
adria	77439746	1317569
adrianamg	0	0
aleyda	0	0
alicia	1802031	372762
alida	201074192	3004498
alina	60518620	3480542
amarilys	0	0
amarrero	33077782	1400615
ambar	249533451	23243267
amorgado	0	0
ana.laura	24376667	2402767
anagloria	131803780	11647842
anamayra	29038178	1577365
ananidia	85842606	4147889
anapilar	14094321	1856779
anaraime	31577453	3214434
angelica	0	0
ankumu	41958178	3985206
annerys	0	0
antonio	0	0
aracelys	46182336	5896626
ariadna	10485791	829040
arismary	0	0
arletys	0	0
armando	34503188	5592404
arnaldo	0	0
arodriguez	111488995	220839
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	6484328	521205
b.peon	0	0
barbara	0	0
belar	0	0
belkis	221021825	8165440
berta	0	0
biorkys	0	0
blanca	1904784	247044
bmazon	0	0
bobrador	0	0
campos	0	0
carmen	2251314179	20962662
carmen.fdez	0	0
carmenevelyn	110890392	25120855
cary	7434363	491719
celeste	34270903	14615838
charly	0	0
chavely	0	0
csanchez	167284517	8901221
cvarela	0	0
dailen	0	0
dainik	0	0
dalia	92280835	6404420
dalila	23090217	1608096
danay	39286532	732268
danayd	0	0
dayamim	0	0
dayanira	41221761	4683954
daylin	9975486	229036
dbcruz	0	0
deneb	0	0
denys	0	0
dergis	95184184	11331120
dgmitjams	304918004	9672746
dhernandez	0	0
diadelis	81395055	10868239
dianalay	0	0
dianapr	0	0
dorian	0	0
dulce	0	0
dunia	34430811	2329624
dunia.glez	0	0
e.suarez	0	0
ealcolea	0	0
eileen	0	0
elenalaviellez	32556373	4490134
elva	296570792	16931951
epelaez	34156069	8368018
eperez	0	0
erich	0	0
evelyn	15086395	2225775
evelyn.mayo	0	0
fabien	9845843	762485
faselis	0	0
fausto	82077444	3305894
gabriel	0	0
gilberto	218068991	2094350
giset	92779112	11612161
gretel	0	0
grethel	0	0
hendrik	0	0
heredia	0	0
herminio	0	0
humberto	0	0
idalis	0	0
ileanagr	28033639	1761998
ileanasl	682691	268621
ileanat	2380235	155373
imanuel	38608872	1704677
isac	12708105	1589435
ismaray	0	0
ismary	22738694	1448841
ivan.castellanos	0	0
ivonne	0	0
ivonnerv	103581474	5355640
jacome	0	0
jacque	311793213	2780058
janette	0	0
javi.lopez	7382339828	29068113
jcarrillo	2538635823	38741191
jcasamayor	0	0
jfalcon	4255184448	38219528
jorge	0	0
jpuñales	96776605	7228304
jrodriguez	199121096	4120188
jvr	0	0
karenriera	25584248	776583
kenia	0	0
ksantos	0	0
laura.rivas	135206964	15303380
lazaro	112350940	10503520
lazaro.pina	299185949	15425031
lbcubas	2158040	315606
leandy	64897208	3785769
leanie	38551270	4988862
leonardo	70101730	3494152
leyla	17175990	1749876
lgarcia	0	0
liana	0	0
liena	17320413	3251459
liliana	291973054	22646829
liris	0	0
lisette	49498657	36711923
lisi	110697179	5599064
lissy	0	0
llilian	0	0
lmaria	0	0
loida	0	0
lorena	1104358255	21052494
luis	63564084	5600508
madai	20118859	1595354
magda	0	0
manresa	8385778	484859
manuel	0	0
mariam	127992974	16879974
marieladp	0	0
marilyn	0	0
mario	205967292	20048103
marlenin	231995513	20407671
marthah	0	0
maydelin	48004446	11152240
maydelin.ds	0	0
mayelin	15123	3789
mayelis	0	0
maylen	30773031	2162062
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	0	0
mercedes	0	0
merleneg	34462629	2253341
meylin	0	0
mhcollazo	8236112	1083982
miriam	0	0
mirta	0	0
mirza	0	0
mylene	0	0
naisy	2774526	270166
natacha	23153066	2333851
nestor	0	0
nieves	0	0
niovis	8748176	1211642
noaris	45306767	1879760
nod32	0	0
obriel	77824619	3304842
ocastro	0	0
oisis	0	0
olga	0	0
olguita	0	0
orisel	0	0
orlando	0	0
osmar	311431354	3155134
oxana	50530978	3049933
piqueras	11185362	1010882
pmando	0	0
rafadiaz	148317346	9032177
raidel	0	0
raisi	66003815	4155548
rancol	44721623	11556526
raul	111493212	5304590
raulc	0	0
rcaballero	0	0
regla	0	0
rene	582542	190882
reynaldo	518674479	5618713
rfuentes	0	0
rizene	0	0
roberto	286037705	9127385
rodolfo	0	0
rodrigo	0	0
rosa	16700182	1032164
roseli	0	0
rquintanilla	0	0
rromero	0	0
salon6	0	0
sarah	0	0
seprot	0	0
servidores	149709350	782898
silvita	0	0
sistemas	0	0
sonia	0	0
susel	266290295	13135619
tamara.glez	0	0
urbano	233607692	10025898
veronica	11729785	627653
violeta	0	0
virgilio	0	0
vladimir	0	0
wendy	0	0
xiomara	11297018	938943
yadica	39022352	3095519
yadiley	126198165	7668283
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	59025150	12131418
yamila	42537890	2083503
yamilacv	0	0
yamilaloli	1734304	251886
yania	0	0
yanisel	303241478	11389822
yarmas	11282444	739634
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	266628928	13186820
ygordo	0	0
ygutierrez	24835443	1560235
yisel	271187306	850467
ylima	143231589	14113436
yolaine	83883921	6744467
yperez	3094976	6905945
yudith	112815664	15730988
yuliet	66877202	13104650
yumara	0	0
yumy	0	0
yunier	111667889	15360380
yusmari	150516953	6785270
zenia	304045	52663
zulema	17330114	1254636
