username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	66520397	1108150
adalberto	49821812	1835840
adamelis	0	0
addys	175820366	17642429
adria	41811826	2904901
adrianamg	1596482	98239
aleyda	0	0
alicia	0	0
alina	278137	61069
amarilys	0	0
amarrero	0	0
ambar	29129905	2384786
ana.laura	16928730	2583862
anagloria	37127644	2475402
anamayra	0	0
ananidia	33767531	2532462
anapilar	0	0
angelica	0	0
ankumu	153756611	3589491
annerys	0	0
antonio	0	0
aracelys	36261123	4188803
ariadna	0	0
arismary	29319668	1894086
arletys	0	0
armando	5427079	684104
arnaldo	40512383	2632359
arodriguez	88682512	304089
atorrella	684784	84324
avossirini	0	0
aymara	0	0
ayme	32555881	1724166
b.peon	0	0
barbara	0	0
belar	0	0
belkis	88112820	1862938
berta	0	0
biorkys	0	0
blanca	3542801	499155
bmazon	0	0
bobrador	0	0
camila	8413881	886265
campos	0	0
canfux	129295339	9998588
carmen	625539703	23842206
carmen.fdez	152657255	17689500
carmenevelyn	0	0
cary	0	0
celeste	0	0
chavely	0	0
csanchez	143549001	6353062
cvarela	0	0
dailen	15658828	1439160
dainik	0	0
dalia	0	0
dalila	0	0
danay	38872488	660816
danayd	0	0
dayamim	146702421	6020299
dayanira	0	0
daylin	0	0
dbcruz	0	0
deneb	0	0
denys	0	0
dergis	0	0
dhernandez	98854493	7544634
diadelis	0	0
dianalay	47620971	2769938
dianapr	5836182	532070
directora	0	0
dorian	0	0
dulce	0	0
dunia	87747524	6387881
dunia.glez	54341456	4152414
e.suarez	25585119	3014896
ealcolea	0	0
eileen	0	0
elva	0	0
epelaez	0	0
eperez	0	0
erich	0	0
evelyn	0	0
evelyn.mayo	0	0
fabien	0	0
faselis	94658957	7277594
fausto	0	0
francis	133938483	6293553
frank.tb	142770838	14561070
gilberto	311380901	3249005
giset	84380123	5460650
gretel	712050	108784
grethel	58847980	2594783
hendrik	0	0
hendrikr	0	0
heredia	10451188	1018821
humberto	0	0
idalis	0	0
ileanagr	0	0
ileanasl	4521510	203522
ileanat	0	0
imanuel	4681406	263261
isac	6275317	632418
ismaray	143952529	13355641
ismary	0	0
ivan.castellanos	0	0
ivonne	23822769	2461278
ivonnerv	0	0
jacome	0	0
jacque	30470946	1233901
janette	7680466	572352
jasiel	0	0
javi.lopez	0	0
jcarrillo	38377	1039
jcasamayor	0	0
jfalcon	2716921128	41622493
jorge	0	0
jpuñales	298565793	16070474
jvr	0	0
karenriera	105032690	6368675
kenia	25309230	1810515
ksantos	0	0
laura.rivas	52793529	3453669
lazaro	32355875	2245125
lazaro.pina	299970463	14606082
lbcubas	0	0
leandy	0	0
leanie	0	0
lenier	0	0
leonardo	135402040	2447817
leyla	0	0
lgarcia	111052298	15498062
liana	1332503	133983
liena	6305048	699093
liliana	130725962	8531558
liris	310881270	3716303
lisette	0	0
lisi	0	0
lissy	0	0
llilian	0	0
lmaria	0	0
loida	0	0
lorena	0	0
luis	150859773	10529719
madai	0	0
magda	0	0
manresa	0	0
manuel	0	0
mariam	0	0
marieladp	0	0
marilyn	0	0
mario	138182583	7206432
marlenin	0	0
marlon	6523233	485264
marthah	156136379	1199235
maydelin	114703506	13783535
maydelin.ds	603149	42666
mayelis	0	0
maylen	41977335	3003017
mayra	0	0
mbravo	26182221	220141
mcreyes	0	0
melba	29013986	865291
melissa	0	0
mercedes	0	0
merleneg	206196997	7949769
meylin	0	0
mfumero	235242999	9326711
mhcollazo	5422	1412
miriam	68360765	5446204
mirta	0	0
mirza	0	0
mylene	1058509	84872
naisy	20211785	2283934
natacha	0	0
nestor	4944814	710576
nieves	174668401	15177437
niovis	16385643	186972
noaris	158639025	13042897
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	0	0
olguita	369868	102843
orisel	0	0
orlando	38290744	2724555
oxana	0	0
piqueras	0	0
pmando	0	0
rachel	14565642	130364
rafadiaz	69304382	840453
raidel	0	0
raisi	0	0
rancol	0	0
raul	0	0
raulc	0	0
regla	0	0
rene	345250	86275
rfuentes	0	0
roberto	0	0
rodolfo	0	0
rodrigo	0	0
rosa	0	0
roseli	94378991	9170815
rquintanilla	583513238	38556176
rromero	0	0
salon6	0	0
sarah	0	0
seprot	0	0
servidores	194411222	228994
silvita	0	0
sistemas	0	0
somja	0	0
sonia	0	0
susel	405896	58425
tamara.glez	0	0
torresvinent	149036297	8250681
urbano	0	0
veronica	0	0
violeta	216275126	15876812
virgilio	0	0
vladimir	0	0
wendy	0	0
xiomara	0	0
yadica	65277020	2321695
yadiley	150945756	17772148
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	234922	51027
yamila	0	0
yamilacv	67043606	964254
yamilaloli	0	0
yanisel	0	0
yarmas	312386756	2187692
yborjas	16097970	441370
yelenies	5105829	276671
yency	0	0
ygonzalez	307901618	6704146
ygordo	0	0
ygutierrez	84778098	4364219
yisel	0	0
ylima	99002887	7071541
yolaine	181476217	11561147
yperez	107204052	4819791
yudith	142615341	14724739
yuliet	42247664	6416108
yumara	0	0
yumy	0	0
yunier	149657361	7639556
yusmari	117095108	6846157
zenia	0	0
zulema	0	0
orlandos	11559235	225367
camilav	0	0
racarreras	0	0
