username	received(byte)	sent(byte)
aaronvega	152695023	4616854
aleyda	0	0
amarilys	0	0
amarrero	17112115	1023199
ankumu	154291395	3058208
ariadna	0	0
barbara	0	0
carmenevelyn	30860700	1999977
charly	0	0
chavely	0	0
dalila	0	0
dbcruz	15838904	298071
denys	0	0
evelyn	2675508	208478
faselis	66781474	3549721
ileanasl	0	0
ismaray	92181139	6644539
karenriera	0	0
ksantos	0	0
lazaro	152393464	4953402
lenier	85270973	3140609
marieladp	0	0
marthah	0	0
mercedes	0	0
nestor	0	0
oisis	0	0
piqueras	0	0
rafadiaz	155695979	1598559
raidel	0	0
rodolfo	25017822	2798336
salon6	0	0
virgilio	25806024	1294965
xiomara	0	0
yadica	66624696	3192867
yency	509	351
ylima	141811704	15482669
yudith	143130641	14184197
yuliet	139460170	17854454
yunier	97572618	12643531
yusmari	0	0
ivan.castellanos	0	0
jorge	0	0
liana	0	0
lisette	155101738	3749796
olga	0	0
seprot	0	0
alida	505772286	5333647
anamayra	74350101	4598758
anapilar	74155910	9578200
biorkys	0	0
celeste	30285083	5134509
cvarela	0	0
dainik	122778670	14885795
dayanira	0	0
dulce	0	0
e.suarez	24535097	2682023
evelyn.mayo	0	0
fausto	16238651	1820111
giset	0	0
ismary	30747714	5546406
ivonnerv	25665209	949251
liena	0	0
luis	0	0
mario	0	0
miriam	61621508	3969176
mylene	0	0
niovis	37988673	11086535
reynaldo	512288347	12011617
rodrigo	99563705	5238402
violeta	504533395	19772368
adalberto	0	0
adamelis	0	0
addys	137221403	14509739
adria	1798934	85891
adrianamg	0	0
alicia	1218916	57095
alina	24090830	671358
ambar	285644751	28929170
ana.laura	17714872	1865132
anagloria	86636471	11251490
ananidia	0	0
anaraime	0	0
angelica	60814109	4966619
annerys	0	0
antonio	0	0
aracelys	0	0
arismary	0	0
arletys	66121958	4092280
armando	17825477	466035
arnaldo	0	0
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	133649337	11528801
b.peon	0	0
belar	172094556	15484556
belkis	312304932	2295317
berta	0	0
blanca	101173830	10297178
bmazon	0	0
bobrador	0	0
campos	84522418	6584921
cantero	0	0
carmen.fdez	0	0
cary	18130107	1314886
csanchez	0	0
dailen	0	0
dalia	129365065	12199692
danayd	0	0
dayamim	288718887	25904456
daylin	0	0
deneb	188842179	4046738
dergis	0	0
dgmitjams	0	0
dhernandez	6003195	250180
diadelis	0	0
dianapr	13679812	1145899
dorian	0	0
dunia	33452457	2458311
dunia.glez	0	0
ealcolea	0	0
eileen	154810056	16460750
elenalaviellez	10730156	855871
elva	108257233	6370939
epelaez	0	0
eperez	0	0
erich	0	0
fabien	509	351
gabriel	0	0
gilberto	0	0
gretel	40364925	2856989
grethel	42018153	3359327
hendrik	0	0
heredia	0	0
herminio	0	0
humberto	0	0
idalis	0	0
ileanagr	0	0
ileanat	0	0
imanuel	0	0
isac	0	0
ivonne	0	0
jacome	0	0
jacque	0	0
janette	8321770	1477455
jcasamayor	0	0
jpuñales	307988789	6605032
jrodriguez	311301779	3323676
jvr	51109448	1542016
kenia	0	0
laura.rivas	47798908	2375833
lazaro.pina	206507721	9133754
lbcubas	0	0
leandy	0	0
leanie	0	0
leonardo	0	0
leyla	0	0
lgarcia	0	0
liliana	0	0
liris	0	0
lisi	0	0
lissy	0	0
llilian	0	0
lmaria	0	0
loida	0	0
madai	0	0
magda	0	0
manresa	35847042	1735721
manuel	0	0
mariam	0	0
marilyn	0	0
marlenin	0	0
maydelin	120618237	17731148
maydelin.ds	0	0
mayelin	3223442	214045
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	8271238	670873
mcreyes	0	0
melba	0	0
merleneg	0	0
meylin	39597996	5665009
mhcollazo	0	0
mirta	0	0
mirza	0	0
naisy	2189749	201418
natacha	0	0
nieves	109001016	17899476
noaris	0	0
obriel	0	0
ocastro	0	0
olguita	39153895	9193039
orisel	0	0
orlando	37187182	1849543
osmar	312623528	1980016
oxana	0	0
pmando	0	0
raisi	173325826	11235335
rancol	0	0
raul	0	0
raulc	0	0
rcaballero	0	0
regla	0	0
rene	0	0
rfuentes	0	0
rizene	0	0
roberto	303454428	11158123
rosa	0	0
roseli	0	0
rquintanilla	0	0
rromero	0	0
sarah	0	0
silvita	0	0
sonia	0	0
susel	301222657	13362142
tamara.glez	0	0
urbano	0	0
veronica	11448541	441097
vladimir	0	0
wendy	55790541	3026298
yadiley	0	0
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	0	0
yamila	250491479	10611635
yamilacv	0	0
yamilaloli	0	0
yanisel	0	0
yarmas	0	0
yborjas	0	0
yelenies	509	351
ygonzalez	57858990	3282438
ygordo	37827806	5036653
ygutierrez	661124	86963
yisel	8209933	236602
yolaine	26143205	1523461
yperez	0	0
yumara	60212187	2379192
yumy	0	0
zenia	0	0
zulema	42976705	4413178
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
amorgado	0	0
arodriguez	130517832	319322
carmen	2491010830	48229537
danay	66391652	2536375
dianalay	261247420	48028885
directora	0	0
javi.lopez	1056705697	14644474
jcarrillo	1243442847	26500415
jfalcon	0	0
lorena	1348259092	13446346
nod32	0	0
servidores	62838286	752150
sistemas	0	0
