username	received(byte)	sent(byte)
zulema	41333505	3922768
zenia	0	0
yusmari	0	0
yunier	0	0
yumy	0	0
yumara	211598	17448
yuliet	0	0
yudith	0	0
yperez	291014790	23590875
yolaine	0	0
ylima	0	0
yisel	0	0
ygutierrez	0	0
ygordo	0	0
ygonzalez	0	0
yency	0	0
yelenies	0	0
yborjas	2694364	230299
yarmas	0	0
yanisel	0	0
yania	0	0
yamira	0	0
yamilaloli	0	0
yamilacv	0	0
yamila	0	0
yalina	0	0
yailin	0	0
yahimara	0	0
yadira	0	0
yadiley	28616944	2492981
yadica	0	0
xiomara	0	0
wendy	272480	41227
vladimir	6415099	466976
virgilio	0	0
violeta	0	0
veronica	0	0
urbano	0	0
tamara.glez	0	0
susel	0	0
sonia	0	0
sistemas	775	156
silvita	0	0
sheila	0	0
servidores	62904074	750995
seprot	0	0
sarah	0	0
salon6	0	0
rromero	0	0
rquintanilla	294219002	20410302
roseli	0	0
rosa	13912345	1160683
rodrigo	0	0
rodolfo	0	0
roberto	0	0
rizene	0	0
rfuentes	0	0
reynaldo	0	0
rene	581663	172182
regla	0	0
rcaballero	0	0
raulc	0	0
raul	0	0
rancol	0	0
raisi	0	0
raidel	0	0
rafadiaz	156072991	1260506
pmando	0	0
piqueras	0	0
oxana	0	0
osmar	0	0
orlando	0	0
orisel	0	0
olivia	0	0
olguita	0	0
olga	0	0
oisis	0	0
ocastro	0	0
obriel	0	0
nod32	0	0
noaris	0	0
niovis	0	0
nieves	0	0
nestor	0	0
natacha	0	0
naisy	4035543	285511
mylene	0	0
mirza	0	0
mirta	0	0
miriam	50626227	4053318
mhcollazo	0	0
meylin	0	0
merleneg	0	0
mercedes	0	0
melba	0	0
mcreyes	0	0
mbravo	0	0
mayra	0	0
maylen	0	0
mayelis	0	0
mayelin	0	0
maydelin.ds	0	0
maydelin	0	0
marlenin	0	0
mario	0	0
marilyn	0	0
marieladp	0	0
mariam	0	0
manuel	0	0
manresa	0	0
magda	75071856	5260476
madai	212625315	18097072
luis	6292096	1229783
lorena	0	0
loida	0	0
lmaria	0	0
lissy	0	0
lisi	0	0
lisette	313589342	1030863
lisandra	0	0
liris	0	0
liliana	0	0
liena	7125603	1844752
liana	0	0
lgarcia	291242794	15991860
leyla	0	0
leonardo	0	0
leanie	0	0
leandy	0	0
lbcubas	40916024	1763550
lazaro.pina	0	0
lazaro	149101284	8241358
laura.rivas	129550196	12126200
ksantos	0	0
kenia	0	0
karenriera	0	0
jvr	0	0
jrodriguez	0	0
jpuñales	638575	201443
jorge	200180187	4689959
jfalcon	0	0
jessica	0	0
jcasamayor	0	0
jcarrillo	35391105030	1691786
javi.lopez	0	0
janette	0	0
jacque	0	0
jacome	775546227	12375965
ivonnerv	0	0
ivonne	0	0
ivan.castellanos	109490760	790452
ismary	0	0
ismaray	0	0
isac	25644078	3281821
imanuel	0	0
ileanat	0	0
ileanasl	0	0
ileanagr	0	0
idalis	0	0
humberto	0	0
herminio	299416096	15191959
heredia	0	0
hendrik	0	0
gretel	0	0
giset	0	0
gilberto	0	0
gabriel	0	0
fausto	0	0
faselis	0	0
fabien	0	0
evelyn.mayo	0	0
evelyn	0	0
estrella	0	0
erich	0	0
eperez	0	0
epelaez	0	0
elva	0	0
elsanchez	0	0
eloina	0	0
elenalaviellez	0	0
eileen	0	0
ealcolea	80146372	1366469
e.suarez	15373735	2443506
dunia.glez	0	0
dunia	0	0
dulce	0	0
dorian	0	0
dianapr	0	0
dianalay	0	0
diadelis	0	0
dhernandez	0	0
dgmitjams	0	0
dergis	0	0
denys	0	0
deneb	0	0
dbcruz	0	0
daylin	0	0
dayanira	0	0
dayamim	0	0
danayd	0	0
danay	110481464	2061745
dalia	0	0
dainik	0	0
dailen	0	0
cvarela	0	0
csanchez	124916077	5064015
chavely	0	0
charly	0	0
celeste	0	0
cary	0	0
carmen.fdez	0	0
carmen	0	0
campos	0	0
bobrador	0	0
bmazon	0	0
blanca	0	0
biorkys	0	0
berta	0	0
belkis	0	0
belar	0	0
barbara	0	0
b.peon	0	0
ayme	0	0
aymara	0	0
avossirini	0	0
atorrella	0	0
arodriguez	111963700	34491269
arnaldo	0	0
armando	0	0
arletys	0	0
arismary	0	0
ariadna	0	0
aracelys	0	0
annerys	0	0
ankumu	0	0
angelica	0	0
anaraime	136177187	10287847
anapilar	0	0
ananidia	0	0
anamayra	0	0
anagloria	0	0
ana.laura	0	0
amorgado	14908358357	56860368
ambar	0	0
amarrero	0	0
amarilys	0	0
alina	0	0
alida	0	0
alicia	0	0
aleyda	0	0
adrianamg	1034299355	28723995
adria	0	0
addys	0	0
adamelis	0	0
adalberto	0	0
aaronvega	0	0
aalfonso	0	0
00-Tecnicos	0	0
00-SUBDIRECTORES	0	0
00-JDpto	0	0
00-Especialistas	0	0
