username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	19841027	1792506
adamelis	3498663	249863
addys	151202071	6092211
adria	1864147	223825
adrianamg	93575622	4485299
aleyda	0	0
alicia	5751961	382690
alida	4017721	227769
alina	38561357	3566201
amarilys	0	0
amarrero	0	0
ambar	298096156	10171393
amorgado	140569398	669201
ana.laura	12205467	1237916
anagloria	184105709	13376334
anamayra	0	0
ananidia	14467140	904901
anapilar	7644767	86022
anaraime	0	0
angelica	224301473	920920
ankumu	150494075	5378904
annerys	0	0
antonio	0	0
aracelys	221134622	14377196
ariadna	1018	702
arismary	0	0
arletys	0	0
armando	0	0
arnaldo	0	0
arodriguez	81138806	19552749
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	0	0
b.peon	0	0
barbara	0	0
belar	0	0
belkis	125499	52068
berta	0	0
biorkys	36129939	2861387
blanca	0	0
bmazon	0	0
bobrador	0	0
campos	0	0
carmen	675808456	23960808
carmen.fdez	17131625	784513
carmenevelyn	114337310	9367989
cary	14869188	258053
celeste	47042119	5555932
charly	0	0
chavely	0	0
csanchez	303389576	11197199
cvarela	0	0
dailen	98559682	8191819
dainik	77980483	11791012
dalia	0	0
dalila	0	0
danay	155231913	5430207
danayd	10389617	1217184
dayamim	150587628	9599702
dayanira	69022632	4684485
daylin	78453342	632608
dbcruz	0	0
deneb	934354	166418
denys	151189892	6123993
dergis	138511	21143
dgmitjams	2585711	340654
dhernandez	0	0
diadelis	20137372	3619896
dianalay	0	0
dianapr	0	0
dorian	0	7970
dulce	0	0
dunia	141690467	21888913
dunia.glez	0	351
e.suarez	0	0
ealcolea	0	51070
eileen	304718217	9914131
elenalaviellez	0	0
elsanchez	0	0
elva	0	0
epelaez	0	0
eperez	61427078	6695357
erich	72304696	3090303
estrella	0	0
evelyn	0	0
evelyn.mayo	0	0
fabien	509	351
faselis	35947761	2395146
fausto	30619620	1572761
gabriel	0	0
gilberto	0	0
giset	0	0
gretel	474622	73477
grethel	0	0
hendrik	0	0
heredia	0	0
herminio	0	0
humberto	0	0
idalis	5883812	405077
ileanagr	0	0
ileanasl	0	0
ileanat	0	0
imanuel	8345151	495003
isac	0	350
ismaray	10715227	389083
ismary	23034703	3357441
ivan.castellanos	0	0
ivonne	150745703	5917291
ivonnerv	3607269	353688
jacome	306878681	7726458
jacque	313195415	1384697
janette	0	0
javi.lopez	0	0
jcarrillo	2575428	2255879
jcasamayor	0	0
jessica	152557369	4729166
jfalcon	3279682148	36443092
jorge	350554476	7441954
jpuñales	291703042	8831397
jrodriguez	0	0
jvr	0	0
karenriera	0	0
kenia	0	0
ksantos	0	0
laura.rivas	42989152	1720458
lazaro	0	0
lazaro.pina	301744219	12852917
lbcubas	362	755
leandy	0	0
leanie	0	0
leonardo	0	0
leyla	11530784	810400
lgarcia	106638713	5838914
liana	0	0
liena	70094148	6398664
liliana	0	0
liris	0	0
lisandra	309863972	4713182
lisette	175888804	1646091
lisi	210773817	20901160
lissy	0	0
lmaria	0	0
loida	30941872	949028
lorena	0	0
luis	42201731	3207594
madai	0	0
magda	0	0
manresa	0	0
manuel	0	0
mariam	0	0
marieladp	0	0
marilyn	0	0
mario	0	0
marlenin	0	0
marthah	122698796	3789642
maydelin	803660	340935
maydelin.ds	0	0
mayelin	0	0
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	193892867	8352726
mcreyes	0	0
melba	0	0
mercedes	0	0
merleneg	25808606	3785962
meylin	115653629	10239099
mhcollazo	0	0
miriam	45149250	2706849
mirta	0	0
mirza	0	0
mylene	0	0
naisy	0	0
natacha	10190748	1081421
nestor	0	0
nieves	0	0
niovis	28294410	1676904
noaris	22266720	6121851
nod32	0	0
obriel	66783229	1114223
ocastro	0	0
oisis	0	0
olga	232006714	13191768
olguita	215035	49461
olivia	0	0
orisel	0	0
orlando	5335659	272847
osmar	0	0
oxana	228954266	85662938
piqueras	0	0
pmando	0	0
rafadiaz	0	0
raidel	0	0
raisi	24768591	4046294
rancol	76953251	64917179
raul	75871553	3393512
raulc	0	0
rcaballero	0	0
regla	31028462	2407943
rene	115214149	23633109
reynaldo	25027208	1218728
rfuentes	116802103	5008554
rizene	0	0
roberto	0	0
rodolfo	0	0
rodrigo	0	0
rosa	18238819	1211303
roseli	0	0
rquintanilla	0	0
rromero	138379383	9141987
salon6	0	0
sarah	0	0
seprot	0	0
servidores	93509897	770812
sheila	0	0
silvita	18575478	3410893
sistemas	0	0
sonia	0	0
susel	142782677	6126571
tamara.glez	0	0
urbano	132721390	5531429
veronica	1130567	266835
violeta	196694791	15675446
virgilio	0	0
vladimir	0	0
wendy	0	0
xiomara	48746325	1781756
yadica	55609840	3890082
yadiley	16310254	2322787
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	0	0
yamila	0	0
yamilacv	0	0
yamilaloli	0	0
yania	11948815	348960
yanisel	0	0
yarmas	22949759	798469
yborjas	0	0
yelenies	509	351
yency	0	0
ygonzalez	155118631	5997981
ygordo	10496392	747944
ygutierrez	1309017	164829
yisel	0	0
ylima	34498010	2766155
yolaine	45116152	3660294
yperez	3065665	3740340
yudith	67510630	9520208
yuliet	0	0
yumara	7287134	618362
yumy	0	0
yunier	147968424	9335418
yusmari	0	0
zenia	0	0
zulema	34485764	1809094
