username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	0	0
addys	279419532	24043119
adria	121014706	2040920
adrianamg	64462697	4447948
aleyda	28112971	2144024
alicia	0	0
alina	0	0
amarilys	0	0
amarrero	0	0
ambar	180448322	12678069
ana.laura	0	0
anagloria	207864545	15136792
anamayra	0	0
ananidia	5886256	553288
anapilar	0	0
angelica	0	0
ankumu	0	0
annerys	0	0
antonio	306294394	8315050
aracelys	0	0
ariadna	71014122	2561493
arismary	0	0
arletys	0	0
armando	307952543	6643932
arnaldo	0	0
arodriguez	187565777	325378
atorrella	17772948	1562990
avossirini	0	0
aymara	394372	63046
ayme	0	0
b.peon	0	0
barbara	0	0
belar	139981802	8195741
belkis	62274600	3476986
berta	68242549	7853260
biorkys	4778209	333843
blanca	392812	124778
bmazon	0	0
bobrador	0	0
camila	7295160	294583
campos	53775674	3105243
canfux	129494547	10242621
carmen	1096507053	22637133
carmen.fdez	64277841	3235834
carmenevelyn	0	0
cary	0	0
celeste	0	0
chavely	0	0
csanchez	10258511	255597
cvarela	0	0
dailen	255334815	26982583
dainik	0	0
dalia	102575902	6485279
dalila	0	0
danay	78103803	5547232
danayd	18111984	1859674
dayamim	0	0
dayanira	0	0
daylin	29448641	1956605
dbcruz	44676534	2710505
deneb	0	0
denys	60484007	844449
dergis	0	0
dhernandez	7598252	737531
diadelis	0	0
dianalay	185962027	10013214
dianapr	0	0
directora	0	0
dorian	0	0
dulce	0	0
dunia	301191759	10999210
dunia.glez	0	0
e.suarez	495412573	28897538
ealcolea	76694510	479711
eileen	0	0
elva	0	0
epelaez	0	0
eperez	222337705	6416244
erich	0	0
evelyn	0	0
evelyn.mayo	0	0
fabien	6019913	339339
faselis	58078180	5924595
fausto	0	0
francis	61368714	2162253
frank.tb	139538634	13365638
gilberto	272811439	3126595
giset	133013962	119851524
gretel	986774	137835
grethel	70088024	2114784
hendrik	4996008	234509
hendrikr	0	0
heredia	1884901	302158
humberto	0	0
idalis	0	0
ileanagr	399235	58016
ileanasl	0	0
ileanat	152309775	19723033
imanuel	64621978	1694182
isac	0	0
ismaray	113181885	5722128
ismary	5491147	640739
ivan.castellanos	0	0
ivonne	29355799	2395639
ivonnerv	0	0
jacome	108644885	55031376
jacque	138952484	1688769
janette	6111609	565500
jasiel	214700242	4040206
javi.lopez	0	0
jcarrillo	50522824	163291
jcasamayor	0	0
jfalcon	3298583949	43907325
jorge	0	0
jpuñales	196938682	6696476
jvr	0	0
karenriera	6875375	193460
kenia	0	0
ksantos	0	0
laura.rivas	37768486	4019998
lazaro	0	0
lazaro.pina	296431140	18186800
lbcubas	0	0
leandy	0	0
leanie	147790681	10464166
lenier	0	0
leonardo	309036040	5562234
leyla	0	0
lgarcia	53801390	5003096
liana	30789076	725543
liena	189246424	2891786
liliana	0	0
liris	306486136	8101312
lisette	1618901883	10577890
lisi	111564130	5113398
lissy	0	0
llilian	0	0
lmaria	0	0
loida	541919	196270
lorena	0	0
luis	74441908	6105939
madai	110864545	7608896
magda	0	0
manresa	10809913	819721
manuel	0	0
mariam	12086313	58131349
marieladp	243850643	10755583
marilyn	0	0
mario	120121167	8359317
marlenin	0	0
marlon	153433435	3853423
marthah	1528299	140820
maydelin	24452931	2330385
maydelin.ds	26474424	2851945
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	192565758	9149325
melissa	0	0
mercedes	0	0
merleneg	1655504	116350
meylin	129962555	9972313
mfumero	290504009	7350782
mhcollazo	0	0
miriam	47897620	2332080
mirta	252642175	2807575
mirza	0	0
mylene	4863783	382840
naisy	144746201	7616641
natacha	0	0
nestor	0	0
nieves	227420679	21773628
niovis	0	0
noaris	0	0
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	0	0
olguita	1306805	170159
orisel	0	0
orlando	0	0
oxana	206372672	17479020
piqueras	0	0
pmando	0	0
rachel	0	0
rafadiaz	0	0
raidel	45226853	2868993
raisi	1403698	259371
rancol	30608420	3209573
raul	12626470	785117
raulc	0	0
regla	0	0
rene	837663	300030
rfuentes	300232672	14385368
roberto	0	0
rodolfo	0	0
rodrigo	152322270	4446895
rosa	515382432	714847
roseli	0	0
rquintanilla	6192594512	44001997
rromero	0	0
salon6	0	0
sarah	7265402	320270
seprot	0	0
servidores	10806623	198980
silvita	0	0
sistemas	0	0
somja	0	0
sonia	0	0
susel	0	0
tamara.glez	0	0
torresvinent	78310442	2461370
urbano	0	0
veronica	0	0
violeta	124672492	11542008
virgilio	0	0
vladimir	0	0
wendy	0	0
xiomara	0	0
yadica	26446194	2740344
yadiley	3541358	527989
yadira	0	0
yahimara	60311898	2049778
yailin	0	0
yalina	207516595	1603117
yamila	57865890	3734972
yamilacv	0	0
yamilaloli	42525509	4874835
yanisel	0	0
yarmas	0	0
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	0	0
ygordo	10093907	219349
ygutierrez	28713507	1385738
yisel	8686098	338123
ylima	90074449	7215659
yolaine	186353805	20625665
yperez	0	0
yudith	103097272	10119011
yuliet	83525477	12039781
yumara	0	0
yumy	117544703	13170630
yunier	102634213	8646170
yusmari	39150800	2934559
zenia	16633337	1126365
zulema	0	0
orlandos	0	0
camilav	0	0
racarreras	0	0
