username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	526763	215663
addys	0	0
adria	34997847	1183467
adrianamg	161024015	5008917
aleyda	130394311	5973594
alicia	9579568	530959
alina	0	0
amarilys	0	0
ambar	281870948	17134733
ana.laura	1586730	379298
anagloria	76166969	17011184
anamayra	0	0
ananidia	0	0
anapilar	0	0
angelica	0	0
ankumu	136794366	4302876
annerys	0	0
antonio	0	0
aracelys	22510444	14610935
ariadna	11203116	518882
arismary	0	0
arletys	225816521	3729884
armando	58430183	5309987
arnaldo	95176368	1405222
arodriguez	41688	44171
atorrella	0	0
avossirini	94324902	11357774
aymara	161669781	5103559
ayme	0	0
b.peon	0	0
barbara	0	0
belar	865249290	24323370
belkis	18222487	614264
berta	0	0
biorkys	75615933	8133512
blanca	0	0
bmazon	0	0
bobrador	0	0
camila	0	0
camilav	0	0
campos	72556775	5345322
canfux	140253787	17046762
carmen	235300664	25129803
carmen.fdez	0	0
carmenevelyn	148765562	8521242
cary	11483317	76477
celeste	0	0
chavely	0	0
csanchez	47413540	1105764
cvarela	0	0
dailen	20216341	2592675
dalia	156513524	9295746
dalila	7343676	562002
danay	13336184	356530
danayd	0	0
dayamim	72490008	9877942
dayanira	0	0
daylin	0	0
dbcruz	33374090	1291871
deneb	174417874	15945346
denys	0	0
dergis	0	0
dhernandez	0	0
diadelis	0	0
dianalay	562644598	31327878
dianapr	11189734	599833
directora	0	0
dorian	0	0
dulce	0	0
dunia	0	0
dunia.glez	0	0
e.suarez	0	0
ealcolea	0	0
eileen	150874938	10781997
elva	20347980	607041
epelaez	0	0
eperez	140988225	9851388
erich	8725555	553332
evelyn	0	0
evelyn.mayo	0	0
fabien	0	0
faselis	89472606	5677484
fausto	0	0
francis	60940527	229641
frank.tb	100090351	9388692
gilberto	0	0
giset	0	0
gretel	1038884	15450355
grethel	0	0
hendrik	0	0
hendrikr	0	0
heredia	0	0
humberto	0	0
idalis	0	0
ileanagr	245873164	19312118
ileanasl	87185391	824300
ileanat	11022401	1188966
imanuel	55915120	141279
isac	116381322	13836391
ismaray	153475187	3813857
ismary	110853712	1613479
ivan.castellanos	0	0
ivonne	0	0
ivonnerv	186570910	36931605
jacome	0	0
jacque	3660855	617424
janette	0	0
jasiel	171920474	5517026
javi.lopez	0	0
jcarrillo	0	0
jcasamayor	0	0
jfalcon	2289005906	62128463
jorge	0	0
jpuñales	278872146	35757964
jvr	204861721	18427859
karenriera	149540338	7746759
kenia	65432037	3610439
ksantos	0	0
laura.rivas	0	0
lazaro	153815196	3476314
lazaro.pina	298082636	16504813
lbcubas	0	0
leandy	0	0
leanie	0	0
lenier	9732579	109105
leonardo	308226855	3859896
leyla	0	0
lgarcia	147563866	13040013
liana	7219219	264649
liena	55141843	5053537
liliana	0	0
liris	265350477	12445486
lisette	111411693	5057835
lisi	0	0
lissy	0	0
llilian	0	0
lmaria	0	0
loida	61760147	224174
lorena	0	0
luis	101767216	6703382
madai	190762351	13907896
magda	0	0
manresa	2989304	287593
manuel	22158032	4089563
mariam	215911660	98661408
marieladp	190781663	1647758
marilyn	0	0
mario	361329565	22607478
marlenin	0	0
marlon	0	0
marthah	0	0
maydelin	74042965	2555006
maydelin.ds	0	0
mayelis	0	0
maylen	50119755	2307410
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	0	0
melissa	141550453	14543508
mercedes	0	0
merleneg	150202008	6122535
mfumero	66390414	5604463
mhcollazo	29830961	254733
miriam	0	0
mirta	0	0
mirza	16360779	1311269
mylene	2536283	97203
naisy	141470245	7294701
natacha	0	0
nestor	22779962	2345106
nieves	183115184	9974761
niovis	0	0
noaris	84631933	6249829
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	44851387	3988757
olga	0	0
olguita	3929521	401908
orisel	0	0
orlando	0	0
orlandos	0	0
oxana	0	0
piqueras	27329298	4393306
pmando	0	0
racarreras	0	0
rachel	69183197	1943842
rafadiaz	154691233	2659052
raidel	45704601	3144443
raisi	312983682	1639846
rancol	170152765	15363798
raul	0	0
raulc	0	0
regla	0	0
rene	348571	68295
rfuentes	86813000	11131791
roberto	288609060	2852807
rodolfo	25321016	3288145
rodrigo	0	0
rosa	4307090	357021
roseli	0	0
rquintanilla	654803128	3941531
rromero	0	0
salon6	0	0
sarah	0	0
segurmatica	827599	7636
seprot	0	0
servidores	77491980	223291
silvita	0	0
sistemas	0	0
somja	0	0
sonia	0	0
susel	141691934	11144743
tamara.glez	0	0
torresvinent	152523233	4798059
urbano	0	0
veronica	0	0
violeta	252370805	32756011
virgilio	153581758	3728412
vladimir	0	0
wendy	0	0
xiomara	0	0
yadica	0	0
yadiley	12133798	1610534
yadira	0	0
yahimara	163000912	6981256
yailin	0	0
yalina	0	0
yamila	265467716	15037009
yamilacv	76756831	1406443
yamilaloli	17934433	851524
yanisel	0	0
yarmas	0	0
yborjas	0	0
yelenies	0	0
yency	150870286	6454869
ygonzalez	301295939	13334839
ygordo	1526724	33273
ygutierrez	209207673	4266012
yisel	12992120	227880
ylima	149326841	7963240
yolaine	99837418	5687483
yperez	0	0
yudith	145580386	11727836
yuliet	48416786	6681725
yumara	0	0
yumy	0	0
yunier	142162026	15154180
yusmari	147268838	10017581
zenia	5627259	674306
zulema	58517	11181
meylin	65357625	5345873
