username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	309640761	4932992
adamelis	0	0
addys	0	0
adria	3667093	248054
adrianamg	130866277	5360563
aleyda	156238008	1102685
alicia	29473752	1799067
alida	58422815	3609153
alina	40947813	1308799
amarilys	0	0
amarrero	0	0
ambar	190047937	17176145
amorgado	0	0
ana.laura	0	0
anagloria	140003032	14213762
anamayra	0	0
ananidia	0	0
anapilar	78918709	3218424
anaraime	0	0
angelica	0	0
ankumu	34072175	3381869
annerys	0	0
antonio	0	0
aracelys	0	0
ariadna	55379554	2874863
arismary	0	0
arletys	0	0
armando	126082751	9653407
arnaldo	0	0
arodriguez	201657048	355147
atorrella	3908055	352564
avossirini	0	0
aymara	0	0
ayme	0	0
b.peon	0	0
barbara	0	0
belar	0	0
belkis	86565992	3349770
berta	0	0
biorkys	0	0
blanca	0	0
bmazon	0	0
bobrador	0	0
campos	0	0
cantero	39144413	175621
carmen	3305451149	36806580
carmen.fdez	0	0
carmenevelyn	0	0
cary	51677849	15548639
celeste	8581062	872289
charly	0	0
chavely	0	0
csanchez	247604946	9241488
cvarela	64171470	5838174
dailen	0	0
dainik	251273647	25225172
dalia	0	0
dalila	3575665	135366
danay	496729304	5305554
danayd	0	0
dayamim	0	0
dayanira	128299690	17233707
daylin	5071410	335139
dbcruz	45780054	3865443
deneb	0	0
denys	0	0
dergis	3113051	239451
dgmitjams	0	0
dhernandez	3870847	572656
diadelis	140129029	7034937
dianalay	289464737	26938862
dianapr	0	0
directora	0	0
dorian	0	0
dulce	0	0
dunia	106795054	6657198
dunia.glez	0	0
e.suarez	13307122	2366701
ealcolea	0	0
eileen	66052714	5449364
elenalaviellez	31896822	3161550
elva	84317887	7310626
epelaez	0	0
eperez	48101086	2894015
erich	150595289	6384143
evelyn	871335	252161
evelyn.mayo	0	0
fabien	0	0
faselis	139782065	5211469
fausto	0	0
gabriel	0	0
gilberto	0	0
giset	0	0
gretel	0	0
grethel	154467801	5453124
hendrik	0	0
heredia	0	0
herminio	45002931	5232511
humberto	0	0
idalis	0	0
ileanagr	0	0
ileanasl	312445	46441
ileanat	14875405	977310
imanuel	4218722	348795
isac	0	0
ismaray	9790281	677838
ismary	62649847	5689197
ivan.castellanos	0	0
ivonne	0	0
ivonnerv	0	0
jacome	0	0
jacque	253295993	6080327
janette	0	0
javi.lopez	0	0
jcarrillo	1592458532	36326733
jcasamayor	0	0
jfalcon	0	0
jorge	0	0
jpuñales	302585117	12022117
jrodriguez	0	0
jvr	165863253	9754249
karenriera	0	0
kenia	0	0
ksantos	0	0
laura.rivas	201529457	22896369
lazaro	818813	127937
lazaro.pina	182276606	9638334
lbcubas	9568771	995341
leandy	300418633	14174983
leanie	0	0
lenier	151327617	5980744
leonardo	0	0
leyla	24698512	1208458
lgarcia	107132296	13185702
liana	12543684	8536732
liena	32075215	3574238
liliana	279140987	21461974
liris	313518679	1091855
lisette	123991337	3282260
lisi	103595769	9272878
lissy	0	0
llilian	22432278	184628
lmaria	0	0
loida	0	0
lorena	1380999097	43450786
luis	54753568	5150693
madai	5530222	244175
magda	806	890
manresa	16671869	1113188
manuel	15829967	1181460
mariam	0	0
marieladp	0	0
marilyn	0	0
mario	130858304	10640218
marlenin	0	0
marthah	0	0
maydelin	85659307	10570416
maydelin.ds	0	0
mayelin	367382	21021
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	44245689	1038708
mcreyes	0	0
melba	257230634	14805623
mercedes	0	0
merleneg	0	0
meylin	509	351
mhcollazo	36101058	3386375
miriam	33439622	1794333
mirta	0	0
mirza	0	0
mylene	7793904	136442
naisy	0	0
natacha	0	0
nestor	0	0
nieves	82608761	7070621
niovis	504997204	19336957
noaris	63379877	7910428
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	346820049	11841459
olguita	103924105	17171803
orisel	21834887	1867556
orlando	0	0
osmar	312559643	2072901
oxana	97450888	4915363
piqueras	0	0
pmando	0	0
rafadiaz	153624377	3719996
raidel	0	0
raisi	12044841	1279930
rancol	0	0
raul	0	0
raulc	22388521	143253
rcaballero	0	0
regla	0	0
rene	309522788	5061354
reynaldo	519291172	4998444
rfuentes	29186899	1041059
rizene	0	0
roberto	0	0
rodolfo	135172218	4890483
rodrigo	0	0
rosa	55364	16123
roseli	0	0
rquintanilla	214530	28351
rromero	0	0
salon6	0	0
sarah	0	0
seprot	0	0
servidores	101911437	742016
silvita	0	0
sistemas	0	0
sonia	0	0
susel	147740607	15309725
tamara.glez	0	0
urbano	0	0
veronica	6327895	900061
violeta	157444204	24529229
virgilio	0	0
vladimir	0	0
wendy	0	0
xiomara	0	0
yadica	150817429	6529773
yadiley	182169658	11200231
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	0	0
yamila	0	0
yamilacv	0	0
yamilaloli	509	351
yanisel	7943806	442987
yarmas	95780175	1046759
yborjas	63861337	349432
yelenies	0	0
yency	0	0
ygonzalez	297436319	17136809
ygordo	0	0
ygutierrez	79682665	6973713
yisel	0	0
ylima	63794170	11556061
yolaine	131716937	7721940
yperez	295860843	18730751
yudith	90104862	11175432
yuliet	139870997	17421923
yumara	0	0
yumy	0	0
yunier	68434919	13175500
yusmari	0	0
zenia	0	0
zulema	7656401	538640
